name __tbegin__ ___tend___ _____mean____ ______se_____ _np_
HNLC 2018-02-28 2025-12-20    0.21884619    0.03675213  969
HNPT 1995-12-21 1997-04-26    0.29138888    0.02920856  470
HNPT 1997-04-27 2000-03-11    1.08820570    0.02255261  923
HNPT 2000-03-12 2015-08-13    0.40004532    0.00953306 5096
HNPT 2015-08-14 2025-12-30    0.70914808    0.01410625 2295
HOB2 1995-12-02 2002-05-15   -0.17849040    0.01364471 1702
HOB2 2002-05-16 2025-12-30    0.39994574    0.00613982 8255
HOFN 1997-06-30 2001-09-10   -0.68708261    0.02109134  514
HOFN 2001-09-13 2013-05-02    0.43226412    0.00807793 3449
HOFN 2013-05-03 2016-03-16    0.14099184    0.01501219 1001
HOFN 2016-03-17 2025-12-30    0.40613592    0.00810798 3419
HOLB 1994-01-06 2008-12-12    0.20728850    0.00711756 4617
HOLB 2008-12-13 2025-12-30   -0.12706027    0.00893294 2851
HOLM 2001-09-02 2002-09-07    0.25354343    0.01455062  286
HOLM 2002-09-08 2010-10-05    0.54303229    0.00453125 2669
HOLM 2010-10-06 2025-12-30    0.27882730    0.00502717 2322
HRAO 1996-09-28 2004-09-22    0.37027311    0.01326520 2213
HRAO 2004-09-23 2005-12-29    0.98798848    0.03255532  430
HRAO 2005-12-30 2009-05-06    0.25513969    0.01995516  975
HRAO 2009-05-07 2025-12-30   -0.17858198    0.00853421 5508
HRM1 1999-03-26 2004-07-31    0.31152192    0.01167793 1896
HRM1 2004-08-01 2010-11-02    0.47688713    0.01091291 2171
HYDE 2002-10-30 2003-06-22    1.72459448    0.07787720  203
HYDE 2003-06-23 2016-09-19    0.66674556    0.01768393 4127
HYDE 2016-09-20 2020-08-10    1.21387001    0.03413950 1096
HYDE 2020-08-11 2025-08-12    0.00470453    0.03205084 1286
IDDR 2008-04-06 2015-12-06    0.27011459    0.00724827 2336
IDDR 2015-12-07 2025-12-30    0.12960191    0.00678024 2528
IISC 1998-01-02 2020-11-24   -0.05344916    0.01347505 6445
IISC 2020-11-25 2025-12-30   -1.14176432    0.02598659 1754
ILHA 2008-02-07 2013-06-09    0.47610700    0.03329185 1231
IMPZ 1998-02-19 2003-06-24    0.68847936    0.05647634  631
IMPZ 2003-06-25 2024-04-18   -0.94757039    0.02421245 2886
IMPZ 2024-04-19 2025-12-30   -1.83550216    0.06076962  485
INEG 1999-12-01 2016-11-24   -0.12822568    0.01338479 3359
INEG 2016-11-25 2025-12-22   -0.54654999    0.01454141 2785
INVK 2001-07-25 2003-08-20    0.47981040    0.00881566  714
INVK 2003-08-22 2015-11-26   -0.05588069    0.00360182 4200
INVK 2015-11-27 2017-04-02   -0.45595312    0.01236117  317
INVK 2017-04-03 2025-12-30   -0.09637496    0.00436397 2971
IQAL 2009-09-27 2011-01-10    0.47271445    0.00982795  447
IQAL 2011-01-11 2013-03-13    0.64624706    0.00739433  714
IQAL 2013-03-14 2023-10-31    0.43403006    0.00360190 3426
IQAL 2023-11-01 2025-12-30    0.32958200    0.00795000  665
IQUI 2009-07-05 2017-12-01    0.07173522    0.03112693 2067
IRKJ 2001-08-03 2014-12-09    0.59684171    0.00444630 4322
IRKJ 2014-12-10 2025-12-30    0.13259887    0.00480374 3571
IRKT 1995-09-23 2000-02-23   -0.11061803    0.00873009 1464
IRKT 2000-02-24 2001-02-28    0.06822690    0.02031474  294
IRKT 2001-03-01 2014-01-21   -0.43041190    0.00538856 4020
ISBA 2009-01-02 2009-10-26   -0.32342952    0.05626183  208
ISBA 2009-10-27 2014-01-05    0.37664056    0.02091558 1252
ISBA 2014-01-06 2020-07-28    0.84015944    0.01819574 1713
ISBA 2020-07-29 2023-07-11    0.26545359    0.02669110  806
ISPA 2004-02-15 2025-12-25   -0.46869569    0.01311912 4198
JAB1 1997-08-12 2000-08-31   -0.99126021    0.05468837  498
JAB1 2000-09-01 2008-10-13   -0.61443682    0.03039452 1776
JOG2 2014-01-02 2018-04-03    0.57646852    0.04354700 1014
JOG2 2018-04-04 2021-02-27    1.15197436    0.05001624  785
JOG2 2021-02-28 2025-12-30    0.24314630    0.03789597 1369
JOZ2 2002-10-25 2007-12-04   -0.33898899    0.01071157 1512
JOZ2 2007-12-05 2016-11-13    0.40273903    0.00761037 2867
JOZ2 2016-11-14 2025-12-30    0.57165277    0.00741126 3122
JOZE 1994-01-06 1994-12-23    0.66656181    0.02580408  321
JOZE 1994-12-26 2025-12-30    0.05137882    0.00446045 10411
JPLM 1994-01-06 2007-10-04   -0.13903054    0.01073531 4632
JPLM 2007-10-05 2010-01-23   -0.64983697    0.02515990  813
JPLM 2010-01-24 2025-12-30   -0.26983187    0.01481411 2411
JPLV 2007-09-27 2009-03-15    0.07857914    0.03187123  400
JPLV 2009-03-22 2011-12-04    0.27749684    0.02305470  864
JPLV 2011-12-05 2012-07-08   -0.06995289    0.04155512  214
KARR 1994-07-30 2001-01-02   -1.71906439    0.02379175 1423
KARR 2001-01-03 2016-07-31   -0.93146665    0.01293077 5190
KARR 2016-08-01 2021-04-07   -0.38580872    0.02482726 1450
KARR 2021-04-08 2025-11-05   -1.06754023    0.02512925 1297
KAT1 2011-06-08 2013-06-18   -0.29092835    0.04749103  572
KAT1 2013-06-19 2025-12-30   -0.48592498    0.02536313 1787
KELY 1995-07-24 2001-09-21   -0.27721541    0.01132834 1022
KELY 2001-09-22 2018-05-29    0.60526391    0.00531513 4235
KERG 1994-11-18 1999-07-03    0.33153723    0.01756380 1043
KERG 1999-07-04 2011-06-04    0.67355004    0.00910425 3873
KERG 2011-06-05 2025-12-30    0.35566929    0.00796614 5028
KGNI 2001-10-09 2006-03-31   -0.24773381    0.01866450 1417
KGNI 2006-04-01 2011-02-05   -0.59746767    0.01933701 1503
KGNI 2011-02-06 2013-12-12   -0.89034150    0.02874053  797
KHAJ 2001-07-20 2009-12-21    0.66235098    0.00517764 2612
KHAJ 2009-12-22 2012-02-26    0.84458509    0.00994748  696
KHAR 2003-12-15 2009-12-31    0.57513180    0.01052670 1757
KHAR 2010-01-01 2014-07-02    0.73756954    0.01145638 1562
KIR0 1999-03-02 2016-01-25    0.13912356    0.00383721 5841
KIR0 2016-01-26 2017-12-06    0.27822815    0.01245294  595
KIR0 2017-12-07 2019-03-22    0.35750115    0.01444255  384
KIR0 2019-03-23 2025-12-30    0.19747981    0.00607354 2338
KIRI 2017-01-30 2020-07-15   -0.06306569    0.03474965  942
KIRI 2020-07-16 2023-06-02   -0.51824742    0.03651206  842
KIRI 2023-06-03 2024-10-03   -0.00526810    0.04911342  465
KIRI 2024-10-05 2025-12-29   -0.59676727    0.05041510  437
KIRU 1994-01-06 2005-01-04    0.63916983    0.00533880 3597
KIRU 2005-01-05 2013-02-16    0.84143020    0.00607501 2729
KIRU 2013-02-17 2025-12-30    0.10770312    0.00548695 3400
KIT3 1994-10-04 2010-04-23    0.92071713    0.01178636 4265
KIT3 2010-04-24 2010-11-06   -1.61420559    0.07568698  184
KIT3 2010-11-07 2025-12-30    0.29104791    0.01127906 4718
KOKB 1996-01-18 2001-10-16   -1.86817924    0.02104273 1631
KOKB 2001-10-17 2025-12-30   -0.19067099    0.00932879 8290
KOKV 2008-10-04 2014-05-08   -0.09307267    0.02008664 1606
KOKV 2014-05-09 2017-11-20   -0.38055744    0.02267579 1280
KOKV 2017-11-21 2021-07-09   -0.11855623    0.02246977 1275
KOKV 2021-07-10 2025-12-30    0.11562587    0.02110121 1467
KOSG 1994-06-14 1996-12-07    0.00584282    0.01712822  822
KOSG 1996-12-08 1999-04-03    0.21619821    0.01602142  808
KOSG 1999-04-04 2011-09-20    0.00963219    0.00756226 3978
KOSG 2011-09-21 2013-04-26    0.51253133    0.02671367  346
KOSG 2013-04-27 2014-11-25    0.22404048    0.02873350  230
KOU1 2002-02-01 2005-01-13    0.42733830    0.05398682  564
KOU1 2005-01-14 2005-09-27   -0.01919362    0.08233662  215
KOU1 2005-09-28 2006-09-13    0.31235557    0.07083956  321
KOUC 1996-04-28 2016-09-27   -0.24407576    0.01810620 5307
KOUC 2016-09-28 2025-12-27    0.26884123    0.03020313 1902
KOUG 2017-01-30 2018-01-05    0.54439685    0.05801954  336
KOUG 2018-01-06 2023-08-27    1.41936089    0.02409061 1949
KOUG 2023-08-28 2024-07-21    1.10421040    0.06805185  244
KOUG 2024-07-22 2025-12-30    1.71300917    0.04594756  525
KOUR 1994-01-06 2002-06-18   -0.20511346    0.03306119 1400
KOUR 2002-06-19 2004-10-06    0.63609685    0.04465683  756
KOUR 2004-10-07 2009-11-11   -0.51201173    0.02946724 1760
KOUR 2009-11-12 2018-01-05    0.42389657    0.02453956 2537
KOUR 2018-01-06 2025-12-30    1.50086237    0.02352107 2752
KRGG 2017-02-11 2022-05-24    0.68253949    0.01227427 1755
KRGG 2022-05-25 2025-12-30    0.44490481    0.01415251 1292
KSMV 2001-10-09 2002-05-10   -0.15423146    0.04230781  191
KSMV 2002-05-11 2006-05-11    0.32881560    0.02006121 1205
KSMV 2006-05-12 2012-05-28    0.04104309    0.01637923 1894
KSMV 2012-05-29 2013-02-21    0.62514494    0.04508876  244
KSMV 2013-02-22 2013-12-12   -0.02978243    0.04895560  272
KSTU 1997-09-01 1999-05-28    0.66377244    0.01821684  428
KSTU 1999-05-29 2004-09-19    0.25431174    0.01222337 1027
KUNM 1998-10-10 1999-10-25    1.08615368    0.05150126  197
KUNM 1999-10-28 2003-05-09    0.54197241    0.03132076  542
KUNM 2003-05-10 2005-05-03    1.29114793    0.02895366  682
KUNM 2005-05-04 2011-04-14    0.40880178    0.01682661 2042
KUNM 2011-04-15 2013-01-30    0.03771522    0.03127125  614
KWJ1 1996-03-18 1999-04-01   -0.04585692    0.04775033  653
KWJ1 1999-04-02 2001-09-25   -0.57338647    0.06656622  315
KWJ1 2001-09-26 2002-07-22   -0.17694084    0.08262856  207
LAE1 2001-01-02 2005-12-28   -0.76058173    0.04756285 1607
LAE1 2005-12-29 2023-10-08    0.53437660    0.07607967  618
LAMA 1994-12-23 2000-10-22    0.58922363    0.01081638 1769
LAMA 2000-10-23 2007-11-16   -0.16856597    0.00904166 2461
LAMA 2007-11-18 2025-12-30    0.30462288    0.00592484 5775
LAUT 2017-02-05 2019-12-03    0.13709922    0.04389742  987
LAUT 2019-12-04 2025-12-30   -0.26530075    0.02970435 2171
LHAS 1995-05-20 1996-11-05    0.82675095    0.03792023  354
LHAS 1996-11-06 1998-10-31    1.13077934    0.03075725  510
LHAS 1998-11-01 2001-05-25    0.78200725    0.02567759  636
LHAS 2001-05-26 2002-01-18   -0.20182926    0.04747434  215
LHAS 2002-01-19 2007-01-27    0.59052766    0.01916402 1328
LHAZ 1999-09-25 2002-08-09   -0.99794382    0.02128346  864
LHAZ 2002-08-11 2016-01-30   -0.50509807    0.00944287 4448
LHAZ 2016-01-31 2023-08-22    0.46726613    0.01393706 2055
LMMF 2008-11-13 2021-01-30   -0.99082236    0.01793618 4340
LMMF 2021-01-31 2025-12-30   -1.55095504    0.02815951 1750
LPAL 2001-06-28 2005-03-04   -0.12973554    0.01041451 1297
LPAL 2005-03-05 2008-06-30    0.12363224    0.01069439 1181
LPAL 2008-07-11 2022-04-04   -0.28826087    0.00542064 4746
LPAL 2022-04-07 2025-12-30    0.33697763    0.01047468 1307
LPGS 1995-07-05 2002-05-28   -0.43977789    0.02228323 1561
LPGS 2002-05-29 2013-01-03    0.22026480    0.01524041 3335
LPGS 2013-01-04 2022-12-24   -0.10758267    0.01545777 3275
LPGS 2022-12-25 2025-12-30   -0.69630738    0.02715062 1061
M0SE 2014-01-03 2016-08-21    0.05451096    0.01896035  924
M0SE 2016-08-22 2021-06-26    0.53341620    0.01428937 1650
M0SE 2021-06-27 2022-05-25    0.26682641    0.03191518  318
M0SE 2022-05-26 2025-12-30    0.37576351    0.01805206 1058
MAC1 1995-07-01 2005-06-15    0.64047574    0.00820840 2922
MAC1 2005-06-16 2011-12-25    0.80052183    0.00959407 2109
MAC1 2011-12-26 2016-04-30    0.55889471    0.01148867 1509
MAC1 2016-05-01 2023-05-08    0.70954923    0.00910163 2374
MAC1 2023-05-09 2025-12-30    0.48179029    0.01464700  897
MAD2 1997-10-31 1999-12-20    0.47433955    0.02655424  573
MAD2 1999-12-23 2000-11-05   -0.62854267    0.03635776  290
MAD2 2000-11-07 2004-01-17   -0.13743999    0.01977455  965
MAD2 2004-01-18 2008-02-05    0.36604701    0.01711206 1161
MAD2 2008-02-06 2025-12-30    0.02873208    0.01070457 3159
MADR 1996-09-27 2024-02-06    0.13932170    0.02349618  512
MADR 2024-02-07 2025-12-30    0.04327552    0.02181071  655
MAG0 1997-11-15 2006-01-03    0.36604137    0.00456452 2461
MAG0 2006-01-04 2020-01-17    0.14793492    0.00423269 2858
MAG0 2020-01-18 2022-04-28    0.37421175    0.01063281  491
MAJU 2017-01-30 2025-12-30   -0.11933588    0.02289389 1733
MAL2 2008-07-12 2020-11-04   -0.37603840    0.01760426 3995
MAL2 2020-11-05 2025-12-30   -1.05103223    0.02603762 1850
MALD 1999-08-13 2000-07-14   -0.61382766    0.06673935  311
MALD 2000-07-16 2006-06-11    0.77003036    0.03341636 1239
MALI 1995-12-26 2006-02-04   -0.23334080    0.02931732 2119
MALI 2006-02-05 2008-09-10   -0.64107144    0.04587263  886
MANA 2000-05-14 2003-03-14   -0.74703908    0.04201405  967
MANA 2003-03-15 2020-12-04    0.04093130    0.01753333 5568
MANA 2020-12-05 2025-10-23   -0.41283252    0.03327045 1550
MAS1 1999-08-17 2006-05-24   -0.44574305    0.01849174 2313
MAS1 2006-05-25 2025-12-30   -0.12609497    0.01073353 6934
MAT1 2001-05-19 2009-07-10   -0.18011833    0.01278014 2433
MAT1 2009-07-11 2025-12-30    0.34852983    0.00825471 5844
MATE 1994-01-06 1994-12-18    0.18398238    0.03879383  293
MATE 1994-12-19 1996-04-13   -0.38987198    0.02844588  440
MATE 1996-04-24 2001-09-26   -0.26462044    0.01529190 1815
MATE 2001-09-27 2013-01-10    0.20327171    0.01044799 3769
MATE 2013-01-11 2015-03-29   -0.09761061    0.02213155  782
MATE 2015-03-30 2025-12-30    0.34661487    0.01050694 3796
MAUI 1999-01-02 2000-07-19    0.30908078    0.01658115  463
MAUI 2000-07-20 2001-05-31    0.42451097    0.02484559  188
MAUI 2001-06-01 2004-03-21    0.35137241    0.01160203  946
MAUI 2004-03-22 2012-04-03    0.40628508    0.00720588 2472
MAUI 2012-04-04 2025-12-20    0.13272996    0.01042700 1196
MAW1 1994-01-16 1999-10-27    0.51246832    0.00609300  972
MAW1 1999-10-28 2005-04-03    0.79355230    0.00452868 1860
MAW1 2005-04-04 2006-06-27    1.03223513    0.00916707  434
MAW1 2006-06-28 2022-09-20    0.64365083    0.00262712 5435
MAW1 2022-09-21 2025-12-30    0.52564174    0.00569045 1149
MBAR 2001-07-18 2004-05-17   -1.22386141    0.05657297  316
MBAR 2004-05-18 2007-03-09    0.05144214    0.03367673  974
MBAR 2007-03-10 2013-12-19   -0.41035768    0.02624750 1557
MBAR 2013-12-20 2016-09-26   -0.85109424    0.03958031  750
MBAR 2016-09-27 2025-12-30   -0.11204637    0.03938245  688
MCIL 2002-12-12 2012-08-02   -0.62106638    0.01613223 2686
MCIL 2012-08-03 2019-06-24   -0.34184069    0.02014393 1832
MCIL 2019-06-26 2022-06-19   -0.69906092    0.03888686  483
MCIL 2022-06-20 2025-11-05   -0.50513848    0.04293268  413
MCM4 1995-01-29 1999-01-31   -0.16162186    0.00581315 1038
MCM4 1999-02-02 2005-10-20    0.62842848    0.00399990 2192
MCM4 2005-10-21 2012-07-05    0.08003282    0.00391064 2331
MCM4 2012-07-06 2025-12-30   -0.19014109    0.00271421 4819
MDO1 1994-01-06 2002-06-23    0.59070647    0.00982511 2792
MDO1 2002-06-24 2006-08-27    0.94349790    0.01381701 1441
MDO1 2006-08-28 2011-03-23    0.50551938    0.01272541 1575
MDO1 2011-03-24 2013-12-09    0.86497882    0.01753096  965
MDO1 2017-03-06 2025-12-30    0.18932279    0.00987911 2831
MDVJ 2001-07-29 2013-04-28    0.81991383    0.00637744 3823
MDVJ 2013-04-29 2024-04-19    0.45826618    0.00658371 3688
MDVO 1995-03-07 1996-09-05    1.12265755    0.02534849  336
MDVO 1996-09-06 1999-02-22    0.31782786    0.01430967  867
MDVO 1999-02-23 2003-01-15    0.24391369    0.01433921 1049
MEDI 1996-03-05 1998-04-22    0.59080353    0.02301637  704
MEDI 1998-04-23 2006-09-29    0.43253601    0.01185636 2688
MEDI 2006-09-30 2012-11-25    0.86497652    0.01386002 1999
MEDI 2012-11-26 2018-03-22    0.56119607    0.01411370 1794
MEDI 2018-03-23 2025-12-30    0.85264093    0.01189078 2698
METS 1994-01-06 2000-01-25    0.33835243    0.00858524 1891
METS 2000-01-26 2005-02-01    0.17726005    0.00905229 1705
METS 2005-02-02 2010-05-11    0.36095655    0.00878849 1736
METS 2010-05-12 2016-05-24    0.13743585    0.00834854 1964
METS 2016-05-25 2024-06-24    0.39275429    0.00704667 2822
METZ 1998-11-25 2005-02-04    0.21697761    0.00939213 1499
METZ 2005-02-05 2012-05-09    0.34996098    0.00798490 2119
MGUE 2014-01-02 2025-12-30    0.63719092    0.00988598 4196
MIZU 2002-03-10 2006-06-05    0.64346532    0.01408090 1375
MIZU 2006-06-06 2017-05-16    0.48140576    0.00861295 3698
MIZU 2017-05-17 2021-09-25    0.64524021    0.01392039 1501
MIZU 2021-09-26 2025-12-30    0.44477714    0.01361610 1498
MKEA 1996-09-28 2014-10-16    0.40223542    0.00496560 5838
MKEA 2014-10-17 2020-01-13   -0.64555974    0.00951246 1598
MKEA 2020-01-26 2025-12-30    0.26595707    0.00831231 2072
MNLS 2014-01-04 2016-04-28   -0.37663043    0.01418471  633
MNLS 2016-04-29 2018-12-21   -0.19680573    0.01427339  851
MNLS 2018-12-22 2021-01-15   -0.39698008    0.01535645  635
MNLS 2021-01-16 2024-02-04   -0.17856595    0.01627699  583
MNLS 2024-02-05 2025-12-30   -0.42286169    0.01679439  556
MOBJ 2005-12-16 2007-02-21    0.23189154    0.02041825  400
MOBJ 2007-05-25 2012-09-27    1.29907879    0.01125602 1526
MOBJ 2012-09-28 2022-06-03    0.55944171    0.00801696 3030
MOBK 2014-01-02 2018-02-02    0.60535075    0.01171920 1436
MOBK 2018-02-03 2021-01-04    0.41735801    0.01478480  975
MOBK 2021-01-06 2022-04-28    0.10288779    0.03044509  229
MOBS 2003-05-02 2006-06-06    0.42640345    0.01614718 1078
MOBS 2006-06-07 2017-11-21    0.59427722    0.00839279 3947
MOBS 2017-11-22 2022-04-04    0.78086141    0.01426267 1424
MOBS 2022-04-05 2025-12-30    0.53984033    0.01436372 1342
MONP 1995-08-03 1999-10-27    0.14752364    0.01067406 1430
MONP 1999-10-28 2007-02-14   -0.05264940    0.00797357 2446
MONP 2007-02-15 2016-12-07    0.11713882    0.00697323 3305
MONP 2016-12-08 2025-12-30    0.38009889    0.00776415 2625
MORP 2014-01-07 2016-05-07   -0.25201752    0.01700348  809
MORP 2016-05-08 2024-05-05    0.01742596    0.00970883 2627
MORP 2024-05-06 2025-12-30    0.17487009    0.02452787  435
MQZG 2000-01-08 2005-01-08    0.23036809    0.02132893  992
MQZG 2005-01-09 2013-04-02    0.68364646    0.01327887 2529
MQZG 2013-04-03 2016-12-15    0.43791229    0.01803158 1330
MQZG 2016-12-16 2022-12-12    0.66284191    0.01450925 2086
MQZG 2022-12-13 2025-12-30    0.07200590    0.02009918 1104
MRO1 2017-01-30 2021-05-02    0.11263367    0.01590408 1481
MRO1 2021-05-03 2024-06-11   -0.20029784    0.01820355 1090
MRO1 2024-06-12 2025-12-30   -0.37742350    0.02515858  542
MSKU 2001-05-25 2002-06-16    0.72467183    0.08372760  319
MSKU 2002-06-17 2006-12-09    0.37221086    0.05845158  646
MTKA 1998-10-27 2006-02-03    0.22603864    0.01520433 2232
MTKA 2006-02-04 2025-07-13   -0.06570654    0.00998306 5241
NAIN 2003-01-02 2017-02-25    0.26710143    0.00558630 3204
NAIN 2017-02-26 2025-12-29    0.22144209    0.01147229  757
NANO 1995-05-16 2003-12-27    0.45256202    0.01117135 2950
NANO 2003-12-28 2016-10-14    0.23104697    0.00889314 4569
NANO 2016-10-15 2025-12-30    0.40561462    0.01055658 3244
NAUR 2017-01-30 2024-04-28    0.41389852    0.03520359 1298
NAUR 2024-04-29 2025-12-30   -0.69708779    0.05247724  610
NICO 1997-05-15 2001-02-26   -0.03378303    0.02320286  948
NICO 2001-02-27 2006-06-11   -0.46742036    0.01746970 1597
NICO 2006-06-12 2020-04-02    0.09680211    0.01036017 4523
NICO 2020-04-03 2024-05-20    0.48546341    0.01844396 1444
NICO 2024-05-21 2024-10-30    2.26534166    0.07745963  152
NICO 2024-10-31 2025-12-30    0.87070591    0.03408376  409
NIST 2014-01-02 2015-05-03    0.41043930    0.02171792  460
NIST 2015-05-04 2015-10-09   -0.35998834    0.06019771  148
NIST 2015-10-10 2025-12-30    0.66026226    0.00826438 3447
NIUM 2017-01-30 2022-12-17    0.00876363    0.02964440 1457
NIUM 2022-12-18 2025-12-30   -0.45061646    0.03849506  868
NKLG 2000-03-31 2000-09-07    2.30828453    0.10163206  161
NKLG 2000-09-08 2007-10-15    0.96769688    0.02656788 2433
NKLG 2007-10-16 2010-09-20    1.56911290    0.04370210  925
NKLG 2010-09-21 2020-05-19    0.93296983    0.02258723 3369
NKLG 2020-05-20 2025-12-30   -0.02737302    0.02891732 2012
NLIB 1994-01-06 1999-11-20   -0.18193831    0.01297279 1858
NLIB 1999-11-21 2003-01-04   -0.80771423    0.01711963 1029
NLIB 2003-01-05 2018-01-30   -0.14452050    0.00989232 3124
NLIB 2018-01-31 2025-12-30   -1.20265105    0.01140207 2396
NNOR 2002-07-06 2010-01-28    0.45358550    0.01189562 2623
NNOR 2010-01-29 2012-12-08    0.77627866    0.01964776  960
NNOR 2012-12-09 2017-07-22   -0.26433110    0.02715951  530
NNOR 2017-07-23 2021-11-19    0.11215529    0.01575977 1471
NNOR 2021-11-20 2025-12-30   -0.19090787    0.01602281 1455
NOT1 2000-09-16 2001-05-26   -0.05117812    0.04619962  245
NOT1 2001-05-27 2018-04-04    0.42009948    0.01051869 5744
NOT1 2018-04-05 2025-12-30    0.77069910    0.01738290 2172
NOTO 1995-09-27 1996-05-15    0.03617139    0.05258854  216
NOTO 1996-05-16 1997-10-27    0.57452264    0.04821829  436
NOTO 1997-10-28 2000-09-05    0.21036746    0.02821182  956
NOUM 1998-01-02 1999-04-29    0.35169267    0.06383555  408
NOUM 1999-04-30 2007-03-20   -0.37434289    0.02419484 2641
NOVM 2006-11-08 2012-04-11    1.02272031    0.00823996 1779
NOVM 2012-04-18 2025-12-30    2.43294005    0.00541968 4341
NRC1 1994-06-12 1998-01-07    0.31115706    0.01845762  679
NRC1 1998-01-11 2003-03-25    0.11425018    0.01096265 1686
NRC1 2003-03-26 2011-12-14    0.32623416    0.00850003 2895
NRC1 2011-12-15 2022-11-21    0.16582554    0.00735777 3749
NRC1 2022-11-22 2025-12-30    0.30979496    0.01359332 1076
NRIL 2000-09-19 2021-03-03   -0.30182268    0.00291731 6369
NRIL 2021-03-04 2022-04-28   -0.65842718    0.02468056  137
NRMD 2006-05-21 2010-08-04   -0.20426399    0.02917478 1450
NRMD 2010-08-05 2017-12-30    0.42105610    0.02286479 2313
NRMD 2018-01-02 2025-12-27    1.59267339    0.02745396 1620
NSSP 1998-01-06 1998-11-08    0.30586155    0.05021877  211
NSSP 1998-11-09 2005-04-05   -0.33834218    0.01553708  908
NSSP 2005-04-06 2005-12-01    0.33831371    0.05754507  189
NSSP 2005-12-02 2007-08-30   -0.16961222    0.02805672  344
NSSP 2007-08-31 2008-12-05    0.11897038    0.02547299  413
NSSP 2008-12-06 2009-06-29   -0.14736768    0.03237115  199
NSSP 2009-06-30 2010-07-08   -0.00155122    0.02851929  286
NTUS 1997-08-31 2002-08-15   -0.48358987    0.04142847  712
NTUS 2002-08-16 2006-05-11   -1.25211742    0.03078919 1304
NTUS 2006-05-12 2018-09-03    0.23420296    0.02006307 3108
NTUS 2018-09-04 2021-07-24    1.04997989    0.03503114 1008
NTUS 2021-07-25 2025-12-30   -0.05988762    0.02966294 1404
NURK 2008-12-06 2009-11-29   -0.70898247    0.04974090  339
NURK 2009-11-30 2010-08-31   -1.04794674    0.06110692  214
NURK 2010-09-06 2013-05-13    0.03901490    0.03116333  893
NURK 2013-05-14 2015-05-05   -0.48442945    0.03434736  712
NVSK 2000-07-14 2010-11-26   -0.60398395    0.00716739 3093
NVSK 2010-11-30 2025-12-30   -1.36326454    0.00920344 1938
NYA1 1998-03-14 2009-05-08    0.23743018    0.00417593 3550
NYA1 2009-05-09 2017-03-25   -0.00208032    0.00476158 2765
NYA1 2017-03-26 2025-12-28    0.23548969    0.00451833 3052
NYAL 1994-01-06 1994-07-09    0.61014548    0.01883372  161
NYAL 1994-07-10 2002-10-10    0.36574531    0.00557236 2159
NYAL 2002-10-14 2010-04-03    0.46797758    0.00494481 2543
NYAL 2010-04-04 2012-02-11    0.21693297    0.01006603  659
NYAL 2012-02-12 2025-12-27    0.42549249    0.00414767 3743
OHI2 2002-02-16 2006-10-16    0.63471435    0.00993169 1372
OHI2 2006-10-17 2014-02-15    0.37264235    0.00749575 2451
OHI2 2014-02-16 2023-07-08    0.08618554    0.00649805 3216
OHI3 2003-02-08 2005-04-08   -0.18476032    0.01456075  650
OHI3 2005-04-09 2006-10-16    0.17216802    0.01786250  398
OHI3 2006-10-17 2010-01-24   -0.22002219    0.01203581  955
OHI3 2010-01-27 2020-07-23    0.17292467    0.00627373 3439
OHI3 2020-07-24 2023-06-19   -0.02186432    0.01595144  510
OHIG 1995-03-14 1999-01-19    0.63136435    0.01836563  698
OHIG 1999-01-20 2000-10-07    0.11386031    0.03427522  211
OHIG 2000-10-08 2002-02-19    0.61519150    0.02908522  275
ONSA 1994-01-06 1997-11-13    0.71432695    0.01256950 1282
ONSA 1997-11-14 1999-01-31    0.99915868    0.02114304  421
ONSA 1999-02-03 2007-03-13    0.31733463    0.00841612 2830
ONSA 2007-03-14 2018-02-01    0.48891196    0.00726470 3817
ONSA 2018-02-02 2025-12-30    0.61261806    0.00847713 2817
OPMT 2014-01-02 2016-11-26    0.14725349    0.01670791 1007
OPMT 2016-11-27 2019-09-10    0.39463500    0.01705620  967
OPMT 2019-09-11 2025-03-22    0.57481565    0.01214368 1880
OPMT 2025-03-23 2025-11-29    0.91291536    0.03865369  243
OS0G 1998-10-24 2003-08-18    0.28711009    0.01167216 1500
OSN1 1999-09-18 2002-01-19    0.42937177    0.01673123  810
OSN1 2002-01-20 2009-07-20    0.06847990    0.00970246 2536
OUS2 2000-05-07 2013-11-02    0.57677565    0.00992447 4191
OUS2 2013-11-03 2021-03-02    0.88853846    0.01679877 1502
OUS2 2021-03-03 2025-12-30    0.47333435    0.01553305 1699
PADO 2014-01-02 2016-05-29    0.47301577    0.02153147  853
PADO 2016-05-30 2025-04-29    0.75139297    0.01168119 3010
PALM 1998-01-20 2001-08-25    0.16896800    0.01057976 1007
PALM 2001-08-27 2009-12-26    0.38998952    0.00622211 2917
PALM 2009-12-27 2025-12-30    0.12274408    0.00752245 1973
PALV 2009-12-13 2016-07-09    0.13014671    0.00683266 2230
PALV 2016-07-10 2017-09-10    0.31922115    0.01575428  412
PARC 1999-03-22 2009-11-02    1.08529260    0.00955506 2974
PARC 2009-11-03 2025-12-28    0.80921281    0.00889440 3396
PARK 2006-07-19 2025-12-30    0.61881572    0.00831699 6438
PBRI 2011-04-11 2018-03-21   -0.67318883    0.02750951 2103
PBRI 2018-03-22 2020-04-23   -0.07825521    0.07048617  331
PDEL 2000-04-18 2008-01-27   -0.36898654    0.01594836 2582
