name __tbegin__ ___tend___ _____mean____ ______se_____ _np_
BRMU 2010-06-08 2020-09-13    0.11358473    0.01487560 3433
BRST 2014-01-02 2014-07-19   -0.39526192    0.03618522  195
BRST 2014-07-20 2016-10-01   -0.25191277    0.01997707  757
BRST 2016-10-02 2017-03-13    0.14968494    0.04084363  157
BRST 2017-03-14 2017-07-01    0.03464337    0.05226455   98
BRST 2017-07-02 2017-11-25    0.69758953    0.05516710  138
BRST 2017-11-26 2018-05-13    0.12863641    0.03702753  166
BRST 2018-05-14 2018-09-07    0.89642303    0.06144871  109
BRST 2018-09-08 2020-03-15    0.13643148    0.02319045  535
BRST 2020-03-16 2021-05-07    0.33781044    0.02618020  410
BRST 2021-05-08 2021-10-07    0.59279756    0.05774051  134
BRST 2021-10-08 2023-01-07    0.33297183    0.02620004  427
BRST 2023-01-08 2024-03-24    0.12933336    0.03367820  275
