name __tbegin__ ___tend___ _____mean____ ______se_____ _np_
ANKR 2002-08-23 2002-12-28   -0.34673004    0.04423943  120
ANKR 2002-12-29 2003-06-14    0.12843930    0.03959426  114
ANKR 2003-06-15 2003-12-12   -0.71118995    0.04576702  165
ANKR 2003-12-13 2006-10-27   -0.03400868    0.01921316  644
ANKR 2006-10-28 2007-11-25    0.25730614    0.03375274  198
ANKR 2007-11-26 2017-09-17   -0.22564090    0.00873431 3147
ANKR 2017-09-18 2019-09-02   -0.69021969    0.01897212  645
ANKR 2019-09-04 2020-11-04   -1.17535777    0.02660049  379
ANKR 2020-11-05 2021-12-23   -0.75518084    0.02850245  220
ANTC 2002-07-02 2002-11-24   -0.33160371    0.07353999   94
ANTC 2002-11-25 2003-10-15    0.71926593    0.04981506  251
ANTC 2003-10-16 2008-01-23    0.27108197    0.02198456 1316
ANTC 2008-01-24 2008-11-30    0.16507007    0.04509314  260
ANTC 2008-12-01 2009-04-27    0.53270360    0.08654060  133
ANTC 2009-04-28 2012-07-29    0.05472217    0.02422365 1059
ANTC 2012-07-30 2013-04-23   -0.08415285    0.05420468  237
ANTC 2013-04-24 2013-09-07   -0.42010688    0.06058699  121
ANTC 2013-09-08 2021-02-03    0.08827970    0.03149502  586
ANTC 2021-02-06 2021-07-11    0.58054685    0.06676246  141
ANTC 2021-07-12 2025-12-30    0.23839713    0.02427108 1063
AOML 1997-11-21 1998-08-15   -0.20596137    0.07154796  245
AOML 1998-08-16 1999-07-21   -0.88659500    0.06573012  312
AOML 1999-07-22 1999-10-03   -0.36541060    0.18013788   69
AOML 1999-10-04 2000-06-27   -0.90790452    0.07693047  215
AOML 2000-06-28 2004-04-03   -0.48197561    0.03307584 1288
AREG 2017-01-30 2017-08-31    1.39291587    0.05224593  186
AREG 2017-09-01 2018-04-04    1.56933307    0.06164672  206
AREG 2018-04-05 2018-10-03    1.08466143    0.05461829  149
AREG 2018-10-04 2019-11-15    1.26962005    0.03983531  386
AREG 2019-11-16 2020-04-17    0.85889919    0.08643263  113
AREG 2020-04-18 2020-09-26    0.59301346    0.05481573  142
AREG 2020-09-27 2021-05-12    2.37369144    0.08480825  112
AREG 2021-05-13 2023-02-20    0.80357406    0.03150886  564
AREG 2023-02-21 2025-12-30    0.96114939    0.02487402  922
AREQ 1994-04-18 1995-08-18    0.40771112    0.09507547   74
AREQ 1995-08-19 1998-02-26    1.38439878    0.04202179  534
AREQ 1998-02-28 2002-03-25    0.99002065    0.02912195 1012
AREQ 2002-03-26 2003-09-21    2.01277785    0.04823220  376
AREQ 2003-09-22 2004-07-28    1.11778302    0.06004720  256
AREQ 2004-07-29 2009-03-29    1.34792434    0.02414876 1525
AREQ 2009-03-30 2010-03-04    1.01574393    0.05266845  315
AREQ 2010-03-05 2010-11-25    0.79585412    0.05546374  250
AREQ 2010-11-26 2019-11-15    1.36340303    0.01702779 2987
AREQ 2019-11-16 2020-09-09    0.81678470    0.05665053  254
AREQ 2020-09-10 2021-04-22    2.18988242    0.07181724  222
AREQ 2021-04-23 2021-11-08    0.66195554    0.05937216  199
AREQ 2021-11-09 2022-04-20    2.45628481    0.08896093  159
AREQ 2022-04-21 2025-12-30    0.93821168    0.02616588 1255
AREV 2011-11-08 2012-01-11    0.82617789    0.14269892   65
AREV 2012-01-12 2013-04-25    1.54124454    0.05231809  312
AREV 2013-04-26 2013-12-22    1.17052943    0.08152581  137
AREV 2013-12-23 2016-01-07    1.42856435    0.04357138  479
AREV 2016-01-08 2016-03-30    2.10506168    0.13247082   60
AREV 2016-03-31 2017-09-11    1.22878327    0.04231427  422
ARTU 1999-08-09 2000-01-05    0.10259879    0.03072727  140
ARTU 2000-01-06 2002-04-13    0.29253742    0.01239433  752
ARTU 2002-04-14 2002-10-02    0.63036190    0.05120286  142
ARTU 2002-10-03 2003-12-11    0.22144850    0.01748046  407
ARTU 2003-12-12 2004-08-29    0.53439935    0.02199840  249
ARTU 2004-08-31 2005-01-07    0.06722834    0.03157254  121
ARTU 2005-01-08 2006-01-12    0.36682872    0.01885786  354
ARTU 2006-01-13 2008-11-03    0.49194181    0.01331128  824
ARTU 2008-11-04 2009-12-24    0.26222093    0.01736705  398
ARTU 2009-12-25 2010-12-04    0.44014376    0.02585582  263
ARTU 2010-12-05 2011-02-07   -0.30876901    0.03221813   65
ARTU 2011-02-08 2012-04-09    0.22169349    0.01767468  322
ARTU 2012-04-10 2013-01-27   -0.18061303    0.02429389  254
ARTU 2013-01-28 2013-11-27    0.08664782    0.02987486  243
ARTU 2013-11-28 2014-02-26   -0.34528572    0.02682375   91
ARTU 2014-02-27 2017-01-04    0.00815449    0.01169623  980
ARTU 2017-01-05 2019-01-11    0.11162784    0.01370757  672
ARTU 2019-01-12 2021-01-09    0.15265164    0.01457810  646
ARTU 2021-01-10 2022-04-27    0.08736212    0.02493698  258
ASC1 1996-05-02 2007-09-03   -0.54330187    0.02184830 1735
ASCG 2017-01-30 2020-03-05   -0.95701896    0.02193217 1122
ASCG 2020-03-06 2023-05-14   -1.33301713    0.02277681 1058
ASCG 2023-05-15 2024-11-23   -0.99198735    0.03211527  522
ASCG 2024-11-24 2025-12-30   -1.23765290    0.03636223  401
ASPA 2001-08-13 2018-04-10   -0.45149775    0.01679350 5383
ASPA 2018-04-11 2018-10-12    0.07033694    0.09324149  182
ASPA 2018-10-13 2019-08-23   -0.77017528    0.07734713  257
ASPA 2019-08-24 2022-10-22   -1.18727769    0.04382805  793
ASPA 2022-10-23 2024-04-21    0.16433210    0.05267539  543
ASPA 2024-04-22 2025-05-18   -0.57568545    0.06309631  385
ASPA 2025-05-19 2025-12-30    0.53675086    0.08890886  198
AUCK 1995-09-21 1997-12-16   -0.02805074    0.02455109  649
AUCK 1997-12-17 1998-04-16   -0.62475655    0.07224366  108
AUCK 1998-04-17 1998-09-28    0.14925871    0.04481042  162
AUCK 1998-09-29 2000-08-27   -0.22659687    0.02543522  612
AUCK 2000-08-28 2001-05-01   -0.55809072    0.04371751  236
AUCK 2001-05-02 2001-11-07   -0.21129539    0.04382306  164
AUCK 2001-11-08 2005-11-30    0.12745572    0.01667862 1426
AUCK 2005-12-01 2006-05-06   -0.48436794    0.06161541  145
AUCK 2006-05-07 2016-07-22   -0.05661019    0.01048538 3600
AUCK 2016-07-24 2021-03-23    0.23140090    0.01576298 1588
AUCK 2021-03-24 2024-07-09    0.45494719    0.01832088 1185
AUCK 2024-07-10 2025-12-30    0.21344829    0.02664516  532
AZGB 2014-01-02 2015-03-03    0.11025386    0.02817618  251
AZGB 2015-03-04 2015-09-24   -0.38046520    0.04101420  187
AZGB 2015-09-25 2016-11-02    0.08014293    0.02763817  318
AZGB 2016-11-03 2024-08-09    0.48515470    0.01007291 2272
AZGB 2024-08-10 2025-12-30   -0.01781127    0.02415900  427
BADG 2005-04-01 2008-02-16   -0.11058344    0.01269514  785
BADG 2008-02-17 2010-01-27   -0.24165622    0.01299984  593
BADG 2010-01-28 2011-09-08    0.02341008    0.01680671  444
BADG 2011-09-09 2012-06-05   -0.15732812    0.01760606  235
BADG 2012-06-06 2012-09-22    0.79386026    0.07822257   98
BADG 2012-09-23 2013-01-24   -0.65324467    0.02325552  124
BADG 2013-01-25 2017-01-23   -0.06474644    0.00860953 1362
BADG 2017-01-24 2017-08-31    0.44196137    0.02484929  210
BADG 2017-09-01 2018-01-11   -0.18318386    0.02557957  133
BADG 2018-01-12 2019-03-18    0.07617197    0.01460808  405
BADG 2019-03-19 2021-05-17   -0.07347144    0.01230770  730
BADG 2021-05-18 2023-01-24   -0.14479384    0.01356494  587
BADG 2023-01-25 2025-12-30    0.01955429    0.01046604 1003
BAKE 2003-03-05 2004-01-26    0.16041877    0.01526179  222
BAKE 2004-01-27 2004-04-01   -0.12141402    0.01734456   66
BAKE 2004-04-02 2004-12-22    0.08009941    0.01676143  239
BAKE 2004-12-23 2005-04-07   -0.16262139    0.01402773  106
BAKE 2005-04-08 2005-12-13    0.29481666    0.01822012  211
BAKE 2005-12-14 2006-02-26   -0.09874290    0.01756335   67
BAKE 2006-02-27 2006-06-06    0.29074898    0.02606216   76
BAKE 2006-06-07 2006-12-03    0.46240477    0.02345541  164
BAKE 2006-12-04 2010-03-08    0.39477785    0.01467094  153
BAKE 2010-03-09 2011-11-29    0.54023650    0.00929002  535
BAKE 2011-12-01 2012-12-08    0.50622096    0.01292527  270
BAKE 2012-12-09 2013-02-08    0.59242892    0.01851029   62
BAKE 2013-02-09 2015-04-18    0.43102317    0.00712110  680
BAKE 2015-04-19 2015-12-15    0.26023537    0.01837111  224
BAKE 2015-12-16 2017-02-15    0.41163254    0.00928273  405
BAKE 2017-02-16 2018-12-08    0.33671019    0.00985329  516
BAKE 2018-12-09 2020-02-20    0.38294764    0.00910524  414
BAKE 2020-02-21 2020-11-10    0.25795824    0.01555576  238
BAKE 2020-11-11 2021-02-06    0.39304914    0.01639999   88
BAKE 2021-02-07 2021-09-03    0.28507324    0.01577169  188
BAKE 2021-09-04 2021-12-09    0.39860909    0.02400753   93
BAKE 2021-12-10 2025-12-30    0.28406500    0.00538741 1380
BAKO 1994-08-06 1999-07-27    0.00967021    0.06814654  401
BAKO 1999-08-02 2000-08-10   -1.19366769    0.08620782  239
BAKO 2000-08-11 2001-08-16   -2.06102407    0.08826211  234
BAKO 2001-08-18 2003-07-14   -0.24353768    0.05988591  515
BAKO 2003-07-15 2004-02-01    0.46815715    0.09771228  190
BAKO 2004-02-02 2005-07-21   -0.93428779    0.06056285  484
BAKO 2005-07-22 2005-11-01    0.42210219    0.14722746   96
BAKO 2005-11-02 2006-05-17   -0.77937964    0.09179505  189
BAKO 2006-05-18 2007-01-16    0.80556962    0.09560866  211
BAKO 2007-01-17 2009-02-09    0.06277451    0.05301509  641
BAKO 2009-02-10 2015-09-16    0.79250634    0.02833482 2224
BAKO 2015-09-17 2020-06-25    0.65779516    0.03713315 1292
BAKO 2020-06-26 2021-04-01    0.20695830    0.08156277  259
BAKO 2021-04-02 2022-11-19   -0.57196662    0.06715807  415
BAKO 2022-11-20 2025-06-14   -0.11267936    0.05630488  546
BAKO 2025-06-15 2025-12-28   -0.84399375    0.15671559   79
BAN2 2002-12-09 2003-03-26    1.90115867    0.11477810   72
BAN2 2003-03-27 2004-01-18    0.83952213    0.06753523  280
BAN2 2004-01-20 2004-05-02    1.86612100    0.11048185   94
BAN2 2004-05-03 2004-09-12    0.30268806    0.10244528  109
BAN2 2004-09-13 2005-01-26    1.06435870    0.12506622   69
BAN2 2005-01-27 2006-07-19    0.41305252    0.12697101   79
BAN2 2006-07-22 2007-03-21    1.46970808    0.12531440   62
BAN2 2007-03-22 2007-08-24    2.64042767    0.10291224  129
BAN2 2007-08-25 2010-09-15    1.22300799    0.03808667  853
BAN2 2010-09-16 2011-05-12    0.36157427    0.08527386  169
BAN2 2011-05-13 2011-09-22    1.22160120    0.09422780  132
BAN2 2011-09-23 2012-04-05    0.52626158    0.08547908  149
BAN2 2012-04-06 2013-01-14    1.08237861    0.07120500  245
BARH 1998-10-03 1999-01-22    0.51406577    0.04257643  106
BARH 1999-01-23 2002-03-08    0.37120717    0.01535502  977
BARH 2002-03-09 2004-04-15    0.48941701    0.01922588  599
BARH 2004-04-16 2005-03-17    0.34290575    0.02946796  294
BARH 2005-03-18 2007-05-08    0.58064762    0.02263156  535
BARH 2007-05-19 2014-01-10    0.20285374    0.01058325 2144
BARH 2014-01-11 2015-09-30    0.12328129    0.02107259  553
BARH 2015-10-01 2022-10-13    0.21599884    0.01019209 2239
BARH 2022-10-14 2025-12-30    0.10391875    0.01522444 1036
BDOS 2004-06-12 2009-03-25   -0.43068688    0.03515237 1039
BDOS 2009-03-26 2013-12-09   -0.16502411    0.03249997 1234
BHR1 1996-06-24 1996-11-14    1.78754395    0.11737233   94
BHR1 1996-11-15 1997-06-27    1.43911641    0.08930975   88
BHR1 1997-06-28 1998-03-09    3.02261228    0.08054601  170
BHR1 1998-03-10 1998-10-13    3.80373268    0.11239839   80
BHR1 1998-10-14 2002-08-18    2.56531618    0.03239728  845
BHR1 2002-08-20 2003-12-19    3.86310861    0.10597760  105
BHR1 2003-12-25 2005-05-17    2.46802637    0.05123963  324
BHR1 2005-05-18 2005-08-14    3.80495030    0.11944382   63
BHR1 2005-08-15 2006-04-29    2.50285904    0.09289929  122
BHR1 2006-04-30 2008-07-26    3.94943118    0.05710882  292
BILI 1999-09-05 2000-04-04   -0.05261454    0.01584461  149
BILI 2000-04-05 2001-01-22    0.13522031    0.01622161  247
BILI 2001-01-27 2001-12-14    0.05225130    0.01775876  247
BILI 2001-12-15 2002-07-18   -0.00167053    0.02021808  149
BILI 2002-07-21 2004-12-24    0.15409586    0.00866296  690
BILI 2004-12-25 2005-03-24    0.01968755    0.02033127   76
BILI 2005-03-25 2005-12-22    0.32849537    0.01760022  252
BILI 2005-12-23 2006-10-19    0.04892569    0.03302893  130
BILI 2006-10-20 2007-02-07   -0.08793537    0.02042389   74
BILI 2007-02-08 2007-11-07    0.31348013    0.01783264  246
BILI 2007-11-08 2008-11-17    0.06307564    0.01547511  229
BISK 2014-01-02 2015-02-08    0.18611950    0.02476071  317
BISK 2015-02-11 2015-06-11    0.42531767    0.03984823  112
BISK 2015-07-05 2017-01-18    0.30039937    0.02287882  383
BISK 2017-01-19 2018-10-29    0.49648117    0.02272084  383
BISK 2019-01-09 2020-12-26    0.65202539    0.01694654  686
BJCO 2009-04-03 2014-12-24    0.90186866    0.03017569 1718
BJCO 2014-12-25 2017-03-15    1.16294123    0.05204414  572
BJCO 2017-03-16 2017-08-15    0.35051505    0.10867073  147
BJCO 2017-08-16 2018-11-30    0.88674916    0.07438421  280
BJCO 2018-12-01 2019-08-19    1.89306920    0.15338358   78
BJCO 2019-08-20 2022-06-25    0.41566615    0.14450124   91
BJFS 1999-10-22 2000-07-19    0.71231241    0.02494964  255
BJFS 2000-07-20 2000-10-04    2.38638197    0.13378709   70
BJFS 2000-10-05 2000-12-05    1.27407657    0.05839780   62
BJFS 2000-12-06 2001-02-18    0.87626209    0.03284198   67
BJFS 2001-02-19 2001-08-05    1.11734514    0.05488005  145
BJFS 2001-08-06 2001-11-23    1.97684475    0.07869194   80
BJFS 2001-11-24 2003-03-21    0.98383639    0.02188552  365
BJFS 2003-03-22 2004-01-10    1.21901322    0.03956050  205
BJFS 2004-01-11 2007-01-04    0.86363297    0.01451204  974
BJFS 2007-01-05 2008-01-19    0.62817715    0.02266918  351
BJFS 2008-01-20 2010-05-11    0.35987674    0.01598592  764
BJFS 2010-05-12 2010-10-22   -0.40822215    0.08751648  137
BJFS 2010-10-23 2013-02-22    0.15526129    0.01465168  779
BJFS 2013-02-23 2015-01-01    0.32981128    0.01903987  597
BJFS 2015-01-02 2018-03-09    0.11260282    0.01494677  918
BJFS 2018-03-12 2019-12-27    0.20417541    0.01942865  580
BJFS 2019-12-28 2025-12-30    0.33768702    0.01025017 1839
BJNM 2014-01-02 2014-12-30    0.63091114    0.03068131  270
BJNM 2015-01-02 2015-12-04    0.41012864    0.03406591  219
BJNM 2015-12-05 2018-03-11    0.58147285    0.01720866  505
BJNM 2018-03-12 2020-07-04    0.70624222    0.02020330  400
BNDY 2008-01-05 2022-09-10   -0.06882399    0.01518233 4104
BNDY 2022-09-11 2025-12-30    0.09017694    0.02867312 1161
BOAV 2014-01-02 2015-06-02    0.33885575    0.04500591  482
BOAV 2015-06-03 2020-02-21    0.71841845    0.04012806  609
BOAV 2020-02-22 2022-12-01    0.09680062    0.03616135  813
BOAV 2022-12-02 2023-09-27   -0.76486001    0.05891417  264
BOAV 2023-09-28 2024-08-18   -0.40606981    0.08610843  144
BOAV 2024-08-19 2025-01-12    0.39305062    0.10900271   61
BOAV 2025-01-13 2025-08-13   -0.52274618    0.07290512  198
BOAV 2025-08-14 2025-12-30    0.27888402    0.09099727  107
BOGO 2014-01-02 2014-05-11    0.07248966    0.02933238  130
BOGO 2014-05-12 2014-10-17   -0.08985700    0.04517073  158
BOGO 2014-10-18 2016-12-11    0.06125782    0.01449343  767
BOGO 2016-12-12 2020-12-13    0.40291760    0.01164252 1234
BOGO 2020-12-14 2024-02-24    0.25623957    0.01185948 1096
BOGO 2024-02-25 2025-12-30    0.45118978    0.01641394  635
BOGT 1994-11-05 1998-06-14    0.26478247    0.04649756  250
BOGT 1998-06-15 2003-12-28   -0.76459127    0.03475621  432
BOGT 2003-12-29 2004-04-11   -1.18328189    0.10015488   79
BOGT 2004-04-12 2004-10-19   -0.93068986    0.06367701  115
BOGT 2004-10-20 2005-01-25   -0.09013132    0.09718642   68
BOGT 2005-01-28 2005-10-10   -1.17855572    0.05215149  207
BOGT 2005-10-11 2008-01-28   -0.51523112    0.02686866  779
BOGT 2008-01-29 2008-11-15   -0.99722444    0.04548266  258
BOGT 2008-11-16 2014-06-29   -0.62045434    0.01733870 1902
BOGT 2014-06-30 2015-10-28   -0.98361633    0.03423918  457
BOGT 2015-10-29 2019-04-27   -0.47352447    0.02272184 1103
BOGT 2019-04-28 2019-09-27    0.08221414    0.05517481  151
BOGT 2019-09-28 2025-10-28   -0.76211506    0.01608151 2165
BOGT 2025-10-29 2025-12-30   -0.07053428    0.10023565   61
BOR1 1994-09-29 1996-04-21    0.46615256    0.01827082  553
BOR1 1996-04-22 1998-02-04    0.58028553    0.01900722  627
BOR1 1998-02-05 1999-02-16    0.69940586    0.02402300  362
BOR1 1999-02-17 2000-04-21    0.30434297    0.02289711  352
BOR1 2000-04-22 2003-05-26    0.36830562    0.01418757 1059
BOR1 2003-05-27 2006-11-06    0.19270685    0.01354268 1204
BOR1 2006-11-07 2009-02-10    0.30331081    0.01575566  797
BOR1 2009-02-11 2011-01-03    0.06088978    0.01824514  648
BOR1 2011-01-04 2011-11-25    0.28855831    0.02625483  316
BOR1 2011-11-26 2016-07-22    0.03852515    0.01107228 1624
BOR1 2016-07-23 2017-02-02    0.53995725    0.03395813  189
BOR1 2017-02-03 2020-11-04    0.38889846    0.01282316 1305
BOR1 2020-11-05 2022-04-25    0.22259615    0.01913315  482
BOR1 2022-04-26 2024-04-29    0.48744963    0.01704078  706
BOR1 2024-04-30 2024-11-04    0.94733512    0.04599459  181
BOR1 2024-11-05 2025-12-30    0.52682587    0.02261057  398
BRAZ 1995-04-21 1995-10-13    0.62896467    0.06492667  114
BRAZ 1996-08-30 1997-06-06    0.12056232    0.07533031  147
BRAZ 1997-06-07 1998-09-12    0.64998303    0.07041315  112
BRAZ 1998-09-13 1999-04-21   -0.25833472    0.11672674   76
BRAZ 1999-04-22 1999-11-23    0.74602767    0.07488056   89
BRAZ 1999-11-24 2001-10-06   -0.30158783    0.03882039  437
BRAZ 2001-10-09 2003-06-05   -0.52386604    0.03841296  499
BRAZ 2003-06-06 2003-10-21    0.04858635    0.05694899  137
BRAZ 2003-10-22 2005-10-20   -0.90332522    0.03172919  659
BRAZ 2005-10-21 2009-11-20   -0.36378104    0.02267556 1309
BRAZ 2009-11-21 2017-01-01   -0.10829876    0.01710598 2171
BRAZ 2017-01-02 2017-04-07   -1.38405704    0.12731262   64
BRAZ 2017-04-08 2017-09-27   -0.12038585    0.05363104  169
BRAZ 2017-09-28 2025-12-30   -0.59394411    0.01548919 2789
BREW 2001-11-17 2002-03-26    0.18619630    0.04469818   85
BREW 2002-03-27 2002-09-26    0.52666517    0.05384872  173
BREW 2002-09-27 2003-02-19   -0.02898243    0.03612277  145
BREW 2003-02-20 2003-10-27    0.44034416    0.04041808  248
BREW 2003-10-31 2004-03-07   -0.08444068    0.03590044  129
BREW 2004-03-08 2005-04-29    0.09579753    0.03197312  321
BREW 2005-04-30 2010-05-04   -0.10986745    0.01284254 1665
BREW 2010-05-05 2010-10-21   -0.75865748    0.06045199  150
BREW 2010-10-22 2023-04-24   -0.10333588    0.01430750 1242
BREW 2023-04-25 2025-12-30   -0.01437614    0.01831447  881
BRFT 2005-09-18 2006-03-18   -1.42460434    0.08414406  177
