name __tbegin__ ___tend___ _____mean____ ______se_____ _np_
AUCK 2006-05-07 2016-07-22   -0.05735106    0.01046360 3600
AUCK 2016-07-24 2021-03-23    0.23155698    0.01572687 1588
AUCK 2021-03-24 2024-07-09    0.45513152    0.01828407 1185
AUCK 2024-07-10 2025-12-30    0.21338919    0.02661005  532
AZGB 2014-01-02 2015-03-03    0.11025386    0.02817618  251
AZGB 2015-03-04 2015-09-24   -0.38046520    0.04101420  187
AZGB 2015-09-25 2016-11-02    0.08014293    0.02763817  318
AZGB 2016-11-03 2024-08-09    0.48515470    0.01007291 2272
AZGB 2024-08-10 2025-12-30   -0.01781127    0.02415900  427
BADG 2005-04-01 2008-02-16   -0.10777105    0.01250129  785
BADG 2008-02-17 2008-07-25   -0.20687004    0.03295748  136
BADG 2008-07-26 2010-01-27   -0.24963881    0.01391489  457
BADG 2010-01-28 2011-09-08    0.02379986    0.01655555  444
BADG 2011-09-09 2012-03-28   -0.15620131    0.01803228  166
BADG 2012-03-29 2013-01-24   -0.65313598    0.02325065  124
BADG 2013-01-25 2017-01-23   -0.06261070    0.00846600 1362
BADG 2017-01-24 2017-08-31    0.43222531    0.02403366  210
BADG 2017-09-01 2018-01-11   -0.18230239    0.02555529  133
BADG 2018-01-12 2019-03-18    0.07702651    0.01426523  405
BADG 2019-03-19 2021-01-16   -0.11354246    0.01323279  634
BADG 2021-01-17 2021-10-25   -0.20361846    0.05112755  151
BADG 2021-10-26 2023-01-24   -0.13584972    0.01390167  436
BADG 2023-01-25 2025-12-30    0.02075399    0.01030484 1003
BAKE 2003-03-05 2004-01-26    0.16033831    0.01528434  222
BAKE 2004-01-27 2004-12-22    0.08157527    0.01657750  239
BAKE 2004-12-23 2005-12-13    0.29749773    0.01803417  211
BAKE 2005-12-14 2006-12-03    0.46256772    0.02350548  164
BAKE 2006-12-04 2010-03-08    0.39432049    0.01459162  153
BAKE 2010-03-09 2011-11-29    0.54155802    0.00923383  535
BAKE 2011-12-01 2012-12-08    0.50734989    0.01283950  270
BAKE 2012-12-09 2015-04-18    0.43226462    0.00708398  680
BAKE 2015-04-19 2015-12-15    0.25994638    0.01828736  224
BAKE 2015-12-16 2017-02-15    0.41207339    0.00925493  405
BAKE 2017-02-16 2018-12-08    0.33705703    0.00977459  516
BAKE 2018-12-09 2020-02-20    0.38267545    0.00908143  414
BAKE 2020-02-21 2021-09-03    0.27210283    0.01095257  426
BAKE 2021-09-04 2025-12-30    0.28516753    0.00536416 1380
BAKO 1994-08-06 1999-07-27    0.01174441    0.06781393  401
BAKO 1999-08-02 2000-08-10   -1.19201968    0.08601448  239
BAKO 2000-08-11 2001-08-16   -2.06262358    0.08782529  234
BAKO 2001-08-18 2003-03-17   -0.13558929    0.07326669  329
BAKO 2003-03-20 2004-02-01    0.46922950    0.09741236  190
BAKO 2004-02-02 2006-05-17   -0.88620620    0.05041774  673
BAKO 2006-05-18 2007-01-16    0.80808472    0.09504184  211
BAKO 2007-01-17 2009-02-09    0.06525279    0.05280348  641
BAKO 2009-02-10 2015-09-16    0.79262039    0.02822977 2224
BAKO 2015-09-17 2020-06-25    0.65573771    0.03702257 1292
BAKO 2020-06-26 2021-04-01    0.20212506    0.08131333  259
BAKO 2021-04-02 2022-11-19   -0.57435083    0.06686199  415
BAKO 2022-11-20 2025-12-28   -0.11568876    0.05615464  546
BAN2 2002-12-09 2004-01-18    0.85790238    0.06517962  280
BAN2 2004-01-20 2007-08-24    2.62695409    0.10027109  129
BAN2 2007-08-25 2010-09-15    1.22629292    0.03716607  853
BAN2 2010-09-16 2011-05-12    0.37834144    0.08342640  169
BAN2 2011-05-13 2011-09-22    1.21103734    0.09189998  132
BAN2 2011-09-23 2012-04-05    0.51144053    0.08367464  149
BAN2 2012-04-06 2013-01-14    1.12586410    0.09226280  134
BARH 1998-10-03 2002-03-08    0.37159573    0.01537700  977
BARH 2002-03-09 2004-04-15    0.48989997    0.01926601  599
BARH 2004-04-16 2005-03-17    0.34237986    0.02954570  294
BARH 2005-03-18 2007-05-08    0.58187424    0.02269448  535
BARH 2007-05-19 2014-01-10    0.20277569    0.01060898 2144
BARH 2014-01-11 2015-09-30    0.12305202    0.02109769  553
BARH 2015-10-01 2018-08-10    0.19433052    0.01547434  986
BARH 2018-08-11 2022-10-13    0.23188749    0.01359596 1253
BARH 2022-10-14 2025-12-30    0.10349393    0.01526192 1036
BDOS 2004-06-12 2009-03-25   -0.43068688    0.03515237 1039
BDOS 2009-03-26 2013-12-09   -0.16502411    0.03249997 1234
BHR1 1996-06-24 1998-03-09    3.02361273    0.07927812  170
BHR1 1998-03-10 2006-04-29    2.52898678    0.02618354 1231
BHR1 2006-04-30 2008-07-26    3.95007295    0.05639890  292
BILI 1999-09-05 2000-04-04   -0.05475757    0.01641294  149
BILI 2000-04-05 2001-01-22    0.13635972    0.01665917  247
BILI 2001-01-27 2001-12-14    0.05257119    0.01777376  247
BILI 2001-12-15 2002-07-18    0.00144775    0.02116038  149
BILI 2002-07-21 2004-12-24    0.15050784    0.00956192  575
BILI 2004-12-25 2005-12-22    0.32823859    0.01753606  252
BILI 2005-12-23 2006-10-19    0.05110876    0.03283316  130
BILI 2006-10-20 2007-11-07    0.30972449    0.01809200  246
BILI 2007-11-08 2008-11-17    0.14902698    0.02524177  143
BISK 2014-01-02 2014-10-24    0.16193433    0.05394794  139
BISK 2014-10-25 2017-01-18    0.29899601    0.02275019  383
BISK 2017-01-19 2018-10-29    0.50161954    0.02294566  383
BISK 2019-01-09 2020-12-26    0.65746220    0.01708498  686
