name     tbegin       tend     mu_L     mu_R     se_L     se_R  np_L  np_R    tstat       pval signif
BOGO 2020-12-14 2020-12-23  +0.4796  +0.3305  +0.0116  +0.0238  1234   301  +5.6204  1.905e-08     1
BOGO 2021-10-28 2021-11-21  +0.3305  +0.3557  +0.0238  +0.0137   301   795  -0.9167  3.593e-01     0
BOGT 1994-11-05 1995-07-02       NA  +0.3031       NA  +0.0610    NA   138       NA         NA    NA
BOGT 1996-11-19 2002-11-10  +0.3031  -0.7694  +0.0610  +0.0426   138   313 +14.4196  3.894e-47     1
BOGT 2003-12-29 2005-10-10  -0.7694  -0.5021  +0.0426  +0.0274   313   779  -5.2845  1.260e-07     1
BOGT 2008-01-29 2008-02-04  -0.5021  -0.9665  +0.0274  +0.0463   779   258  +8.6432  5.468e-18     1
BOGT 2025-10-29 2025-12-30  -0.7404       NA  +0.0164       NA  2165    NA       NA         NA    NA
BOR1 1996-04-22 1996-04-23  +0.5226  +0.6142  +0.0182  +0.0189   553   627  -3.4848  4.925e-04     1
BOR1 1998-02-05 1998-02-13  +0.6142  +0.7445  +0.0189  +0.0240   627   362  -4.2654  1.995e-05     1
BOR1 1999-08-01 1999-08-13  +0.3993  +0.3425  +0.0390  +0.0282   132   220  +1.1803  2.379e-01     0
BOR1 2000-04-22 2000-04-24  +0.3425  +0.4135  +0.0282  +0.0142   220  1059  -2.2522  2.431e-02     1
BOR1 2003-05-27 2003-06-10  +0.4135  +0.2276  +0.0142  +0.0135  1059  1204  +9.5040  2.021e-21     1
BOR1 2014-07-09 2014-08-15  +0.0787  +0.1085  +0.0145  +0.0171   932   692  -1.3289  1.839e-01     0
BOR1 2016-07-23 2016-07-24  +0.1085  +0.5622  +0.0171  +0.0338   692   189 -11.9855  4.231e-33     1
BOR1 2017-02-03 2017-02-05  +0.5622  +0.4301  +0.0338  +0.0128   189  1305  +3.6557  2.565e-04     1
BOR1 2020-11-05 2020-12-09  +0.4301  +0.2910  +0.0128  +0.0191  1305   482  +6.0540  1.413e-09     1
BOR1 2024-11-05 2025-01-21  +0.8635  +0.5810  +0.0460  +0.0254   181   336  +5.3746  7.676e-08     1
BRAZ 1995-04-21 1996-08-30       NA  +0.1470       NA  +0.0764    NA   147       NA         NA    NA
BRAZ 1997-06-07 2000-01-20  +0.1470  -0.2785  +0.0764  +0.0719   147   132  +4.0570  4.970e-05     1
BRAZ 2000-07-17 2000-09-16  -0.2785  -0.2544  +0.0719  +0.0475   132   305  -0.2791  7.802e-01     0
BRAZ 2001-10-09 2001-10-31  -0.2544  -0.5039  +0.0475  +0.0391   305   499  +4.0569  4.974e-05     1
BRAZ 2009-11-21 2009-11-23  -0.3675  -0.0968  +0.0231  +0.0175  1309  2171  -9.3358  1.002e-20     1
BRAZ 2017-01-02 2017-04-07  -0.0968  -0.0763  +0.0175  +0.0551  2171   169  -0.3538  7.235e-01     0
BREW 2001-11-17 2002-03-26       NA  +0.6101       NA  +0.0539    NA   173       NA         NA    NA
BREW 2004-03-08 2004-04-08  -0.1026  +0.0388  +0.0360  +0.0395   129   244  -2.6475  8.109e-03     1
BREW 2004-12-18 2005-05-08  +0.0388  -0.1521  +0.0395  +0.0212   244   636  +4.2590  2.054e-05     1
BREW 2007-02-16 2007-04-08  -0.1521  -0.1205  +0.0212  +0.0249   636   533  -0.9670  3.335e-01     0
BREW 2008-09-30 2008-10-04  -0.1205  -0.0913  +0.0249  +0.0302   533   240  -0.7437  4.570e-01     0
BREW 2009-06-05 2009-08-06  -0.0913  -0.1871  +0.0302  +0.0302   240   256  +2.2417  2.498e-02     1
BREW 2011-12-25 2012-01-09  -0.1406  -0.1326  +0.0250  +0.0175   421   821  -0.2618  7.935e-01     0
BREW 2023-04-25 2023-05-26  -0.1326  -0.0596  +0.0175  +0.0184   821   881  -2.8750  4.040e-03     1
BREW 2025-12-07 2025-12-30  -0.0596       NA  +0.0184       NA   881    NA       NA         NA    NA
BRFT 2006-10-23 2007-01-23  -0.7615  -0.2506  +0.0786  +0.0488   211   537  -5.5234  3.326e-08     1
BRMU 1994-01-06 1994-05-23       NA  -0.1832       NA  +0.0848    NA   144       NA         NA    NA
BRMU 1994-11-21 1994-11-22  -0.1832  -0.4026  +0.0848  +0.0364   144   547  +2.3780  1.740e-02     1
BRMU 1996-07-31 1996-08-01  -0.4026  -0.2953  +0.0364  +0.0420   547   457  -1.9308  5.351e-02     0
BRMU 1997-12-17 1998-04-11  -0.2953  -0.6396  +0.0420  +0.0311   457   817  +6.5818  4.648e-11     1
BRMU 2000-09-08 2000-09-08  -0.6396  -0.4166  +0.0311  +0.0197   817  2021  -6.0540  1.413e-09     1
BRMU 2006-11-09 2006-11-09  -0.4166  -0.2276  +0.0197  +0.0255  2021  1165  -5.8758  4.209e-09     1
BRST 2014-07-20 2014-08-12  -0.3790  -0.2367  +0.0358  +0.0199   195   757  -3.4721  5.164e-04     1
BRST 2017-03-14 2017-07-01  +0.2381  +0.6781  +0.0405  +0.0557   157   138  -6.3945  1.611e-10     1
BRST 2018-05-14 2018-09-07  +0.1790  +0.1777  +0.0367  +0.0231   166   535  +0.0315  9.749e-01     0
BRST 2021-05-08 2021-05-24  +0.3500  +0.4965  +0.0261  +0.0577   410   134  -2.3140  2.067e-02     1
BRST 2021-10-08 2021-10-14  +0.4965  +0.3695  +0.0577  +0.0261   134   427  +2.0065  4.480e-02     0
BRST 2023-01-08 2023-06-16  +0.3695  +0.1617  +0.0261  +0.0335   427   275  +4.8909  1.004e-06     1
BRST 2024-03-25 2024-04-06  +0.1617  +0.4378  +0.0335  +0.0421   275   204  -5.1340  2.836e-07     1
BRST 2024-10-31 2024-11-11  +0.4378  +0.2952  +0.0421  +0.0268   204   406  +2.8572  4.274e-03     1
BRUS 1996-12-17 1996-12-20  +0.1862  +0.2154  +0.0174  +0.0357   928   144  -0.7369  4.612e-01     0
BRUS 2004-11-20 2004-12-24  +0.0129  +0.3105  +0.0289  +0.0208   328   596  -8.3584  6.356e-17     1
BRUS 2011-11-09 2012-02-13  +0.3480       NA  +0.0154       NA  1129    NA       NA         NA    NA
BRUX 2015-10-08 2015-11-05  +0.4467  +0.2587  +0.0150  +0.0291  1252   310  +5.7464  9.116e-09     1
BRUX 2024-09-19 2024-10-10  +0.3432  +0.5068  +0.0205  +0.0251   637   435  -5.0514  4.385e-07     1
BSHM 2000-11-20 2001-03-01       NA  +0.0978       NA  +0.0582    NA   133       NA         NA    NA
BSHM 2001-11-25 2002-03-25  +0.0978  +0.0145  +0.0582  +0.0462   133   211  +1.1211  2.622e-01     0
BSHM 2007-03-24 2007-06-16  +0.0145  -0.2000  +0.0462  +0.0296   211   508  +3.9070  9.343e-05     1
BSHM 2010-03-10 2010-03-15  -0.2000  +0.0426  +0.0296  +0.0397   508   320  -4.9031  9.435e-07     1
BSHM 2011-02-03 2011-02-08  +0.0426  -0.1417  +0.0397  +0.0144   320  2281  +4.3712  1.236e-05     1
BSHM 2018-10-10 2018-10-11  +0.4588  +0.1170  +0.0443  +0.0161   254  1846  +7.2517  4.116e-13     1
BUE2 2006-04-01 2006-08-12  +0.0390  +0.2728  +0.0876  +0.0435   154   342  -2.3915  1.678e-02     1
BUE2 2007-09-04 2007-09-15  +0.2728  +0.1138  +0.0435  +0.0442   342   357  +2.5644  1.034e-02     1
BUE2 2008-09-27 2008-09-30  +0.1138  +0.1280  +0.0442  +0.0544   357   271  -0.2020  8.399e-01     0
BUE2 2009-07-16 2009-07-16  +0.1280  +0.4171  +0.0544  +0.0621   271   179  -3.5036  4.590e-04     1
BUE2 2010-02-02 2010-02-07  +0.4171  +0.2936  +0.0621  +0.0588   179   184  +1.4447  1.485e-01     0
CAGL 1996-09-04 1997-05-09  -1.0070  -0.9734  +0.0684  +0.0776   141   133  -0.3256  7.447e-01     0
CAGL 1998-05-27 1998-09-11  -0.4432  -0.4470  +0.0407  +0.0495   227   158  +0.0600  9.522e-01     0
CAGL 1999-07-31 1999-10-14  -0.9705  -0.3261  +0.0586  +0.0471   150   152  -8.5715  1.022e-17     1
CAGL 2000-04-29 2000-07-27  -0.3261  -0.5449  +0.0471  +0.0363   152   400  +3.6792  2.339e-04     1
CAGL 2007-11-16 2007-12-03  +0.4988  +0.1274  +0.0659  +0.0202   176  1102  +5.3849  7.248e-08     1
CAGL 2012-11-12 2012-11-14  -0.1957  -0.0782  +0.0287  +0.0394   604   290  -2.4111  1.590e-02     1
CAGS 2014-01-02 2014-01-06       NA  -0.1923       NA  +0.0228    NA   333       NA         NA    NA
CAGS 2015-01-13 2015-01-29  -0.1923  -0.2804  +0.0228  +0.0255   333   306  +2.5770  9.966e-03     1
CAGS 2015-12-27 2016-01-11  -0.2804  -0.2094  +0.0255  +0.0274   306   253  -1.9001  5.742e-02     0
CAGS 2016-11-05 2016-11-17  -0.2094  -0.3799  +0.0274  +0.0170   253   586  +5.2901  1.223e-07     1
CAGS 2022-10-05 2023-02-10  +0.2117  -0.1701  +0.0676  +0.0195   126   557  +5.4250  5.794e-08     1
CAGS 2024-11-10 2024-11-11  -0.1701  -0.4409  +0.0195  +0.0254   557   264  +8.4542  2.811e-17     1
CAGS 2025-11-08 2025-12-30  -0.4409       NA  +0.0254       NA   264    NA       NA         NA    NA
CAGZ 2002-06-05 2002-07-14       NA  +1.2763       NA  +0.0630    NA   136       NA         NA    NA
CAGZ 2003-10-16 2003-10-22  +0.5714  +0.8520  +0.0464  +0.0198   224  1094  -5.5609  2.684e-08     1
CAGZ 2011-03-14 2011-03-15  +0.9359  +0.8140  +0.0234  +0.0239   775   845  +3.6426  2.699e-04     1
CALL 2009-07-08 2009-12-27       NA  -0.4538       NA  +0.1246    NA   149       NA         NA    NA
CALL 2010-07-27 2010-07-29  -0.4538  -0.9666  +0.1246  +0.1310   149   179  +2.8366  4.559e-03     1
CALL 2011-02-12 2011-11-15  -0.9666  -0.0332  +0.1310  +0.0824   179   369  -6.0310  1.630e-09     1
CALL 2012-11-27 2012-12-03  -0.0332  -0.1826  +0.0824  +0.1197   369   162  +1.0277  3.041e-01     0
CALL 2016-03-29 2018-04-26  -0.0376       NA  +0.0812       NA   383    NA       NA         NA    NA
CARR 1995-01-07 1995-01-07  +0.0530  -0.3342  +0.0678  +0.0424   160   329  +4.8399  1.299e-06     1
CARR 1996-02-09 1996-02-15  -0.3342  -0.1872  +0.0424  +0.0649   329   141  -1.8959  5.798e-02     0
CARR 1996-07-08 1996-08-25  -0.1872  -0.1130  +0.0649  +0.0304   141   589  -1.0355  3.004e-01     0
CARR 1998-04-28 1999-10-26  -0.1130  -0.2489  +0.0304  +0.0490   589   191  +2.3559  1.848e-02     1
CARR 2000-05-20 2000-06-26  -0.2489  -0.4283  +0.0490  +0.0744   191   156  +2.0138  4.404e-02     0
CARR 2001-03-19 2001-05-13  -0.4283  -0.1585  +0.0744  +0.0294   156   679  -3.3707  7.498e-04     1
CAS1 1994-07-23 1995-02-21       NA  +0.0599       NA  +0.0163    NA   241       NA         NA    NA
CAS1 1996-04-13 1996-08-06  +0.0599  -0.1918  +0.0163  +0.0228   241   126  +8.9803  2.701e-19     1
CAS1 1997-02-28 1997-11-05  -0.1918  -0.2703  +0.0228  +0.0125   126   428  +3.0168  2.554e-03     1
CAS1 1999-08-20 2000-02-03  -0.2703  -0.0253  +0.0125  +0.0229   428   130  -9.4034  5.284e-21     1
CAS1 2005-04-05 2005-06-05  +0.1824  +0.5000  +0.0105  +0.0204   596   141 -13.8436  1.391e-43     1
CAS1 2016-08-10 2016-08-12  +0.0175  +0.1270  +0.0084  +0.0049   942  2738 -11.2807  1.634e-29     1
CAS1 2024-07-20 2024-09-02  +0.1270  +0.0833  +0.0049  +0.0120  2738   449  +3.3696  7.529e-04     1
CCJ2 2017-11-09 2017-11-18  -0.0136  -0.2586  +0.0290  +0.0253   901  1098  +6.3723  1.862e-10     1
CCJ2 2021-02-13 2021-04-09  -0.2586  -0.4576  +0.0253  +0.0311  1098   781  +4.9657  6.844e-07     1
CCJ2 2023-07-01 2023-08-17  -0.4576  +0.0707  +0.0311  +0.0481   781   297  -9.2330  2.631e-20     1
CCJ2 2024-06-20 2024-09-22  +0.0707  -0.1209  +0.0481  +0.0408   297   451  +3.0391  2.373e-03     1
CCJM 2002-02-03 2002-02-07  -0.0301  +0.3296  +0.0539  +0.0234   322  1629  -6.1198  9.372e-10     1
CCJM 2006-09-23 2006-09-27  +0.3296  +0.0951  +0.0234  +0.0232  1629  1569  +7.1239  1.049e-12     1
CEDU 2000-01-31 2000-02-17  -0.8342  -0.6479  +0.0378  +0.0511   270   147  -2.9318  3.371e-03     1
CEDU 2000-08-08 2000-09-11  -0.6479  -0.6674  +0.0511  +0.0427   147   274  +0.2920  7.703e-01     0
CEDU 2001-06-24 2001-07-04  -0.6674  -0.5424  +0.0427  +0.0287   274   457  -2.4290  1.514e-02     1
CEDU 2002-11-18 2002-11-27  -0.5424  -0.3802  +0.0287  +0.0233   457   823  -4.3940  1.113e-05     1
CEDU 2005-05-06 2005-05-09  -0.3802  -0.9303  +0.0233  +0.0365   823   314 +12.7182  4.683e-37     1
CEDU 2006-05-10 2006-06-20  -0.9303  -0.6409  +0.0365  +0.0258   314   630  -6.4791  9.230e-11     1
CEDU 2008-05-09 2008-05-13  -0.6409  -0.3816  +0.0258  +0.0194   630  1075  -8.0319  9.594e-16     1
CEDU 2012-07-08 2012-09-15  -0.7738  -0.7815  +0.0357  +0.0270   337   622  +0.1710  8.643e-01     0
CEDU 2014-06-08 2014-10-02  -0.7815  -0.4762  +0.0270  +0.0290   622   545  -7.6996  1.365e-14     1
CEDU 2016-05-23 2016-10-05  -0.4762  -0.2913  +0.0290  +0.0190   545  1183  -5.3292  9.862e-08     1
CEDU 2024-08-22 2024-08-30  -0.6227  -0.5679  +0.0164  +0.0317  1520   410  -1.5380  1.240e-01     0
CFAG 1999-06-04 1999-08-29  +2.2102  +2.6416  +0.0865  +0.0820   131   225  -3.6204  2.941e-04     1
CFAG 2000-05-03 2000-09-26  +2.6416  +3.0625  +0.0820  +0.1133   225   146  -3.0089  2.622e-03     1
CFAG 2001-02-20 2001-07-29  +3.0625  +1.7513  +0.1133  +0.0752   146   192  +9.6396  5.438e-22     1
CFAG 2002-02-23 2002-07-06  +1.7513  +1.6728  +0.0752  +0.0795   192   132  +0.7173  4.732e-01     0
CFAG 2002-12-12 2002-12-21  +1.6728  +1.5466  +0.0795  +0.0386   132   624  +1.4277  1.534e-01     0
CFAG 2005-07-12 2005-10-22  +1.5466  +1.4720  +0.0386  +0.0400   624   592  +1.3411  1.799e-01     0
CFAG 2009-04-28 2009-05-01  +0.9727  +1.0803  +0.0383  +0.0575   647   189  -1.5591  1.190e-01     0
CFAG 2009-11-17 2009-11-22  +1.0803  +1.1067  +0.0575  +0.1032   189   150  -0.2232  8.233e-01     0
CFAG 2010-05-16 2010-07-11  +1.1067  +0.5218  +0.1032  +0.0717   150   155  +4.6541  3.255e-06     1
CGGN 2011-09-16 2012-01-21       NA  +0.7395       NA  +0.0846    NA   124       NA         NA    NA
CGGN 2012-11-07 2013-01-20  +0.7395  +1.0088  +0.0846  +0.0663   124   201  -2.5055  1.223e-02     1
CGGN 2013-11-27 2014-01-02  +1.0088  +0.7202  +0.0663  +0.0684   201   160  +3.0283  2.460e-03     1
CGGN 2015-11-19 2016-07-11  +0.7202       NA  +0.0684       NA   160    NA       NA         NA    NA
CHAN 2005-12-03 2006-04-01  +0.5856  +0.3938  +0.0367  +0.0319   183   205  +3.9425  8.065e-05     1
CHAN 2006-12-19 2007-02-02  +0.3938  +0.2624  +0.0319  +0.0253   205   248  +3.2271  1.251e-03     1
CHAN 2008-01-01 2008-01-07  +0.2624  +0.0314  +0.0253  +0.0127   248   587  +8.1646  3.224e-16     1
CHAN 2009-11-04 2010-02-24  +0.0314  -0.0209  +0.0127  +0.0116   587   789  +3.0502  2.287e-03     1
CHAN 2012-11-11 2013-01-28  -0.0209  +0.1231  +0.0116  +0.0264   789   216  -4.9989  5.766e-07     1
CHAN 2013-12-03 2025-12-30  +0.1231       NA  +0.0264       NA   216    NA       NA         NA    NA
CHAT 1998-11-13 1998-11-21  -0.4445  -0.6286  +0.0232  +0.0503   687   167  +3.3223  8.928e-04     1
CHAT 1999-06-13 1999-06-15  -0.6286  -0.5051  +0.0503  +0.0211   167   823  -2.2636  2.360e-02     1
CHAT 2004-06-18 2004-06-21  -0.0858  +0.2411  +0.0521  +0.0118   158  2713  -6.1212  9.289e-10     1
CHPG 2017-01-30 2018-04-23       NA  -0.4731       NA  +0.0783    NA   136       NA         NA    NA
CHPG 2018-09-07 2018-09-11  -0.4731  -0.6047  +0.0783  +0.0270   136  1568  +1.5895  1.120e-01     0
CHPG 2023-02-11 2023-03-11  -0.6047  -0.8561  +0.0270  +0.0359  1568   860  +5.5948  2.209e-08     1
CHPG 2025-08-05 2025-12-30  -0.8561       NA  +0.0359       NA   860    NA       NA         NA    NA
CHPI 2004-05-01 2004-06-08  +0.3403  -0.4937  +0.0669  +0.0583   273   319  +9.3944  5.756e-21     1
CHPI 2009-10-26 2009-10-27  +0.0654  -0.0653  +0.0291  +0.0591  1364   329  +1.9825  4.743e-02     0
CHPI 2010-09-27 2010-10-02  -0.0653  +0.0980  +0.0591  +0.0254   329  1768  -2.5380  1.115e-02     1
CHPI 2017-08-07 2018-04-13  -0.4544  -0.0062  +0.0750  +0.0781   224   146  -4.1402  3.470e-05     1
CHPI 2018-09-07 2018-09-11  -0.0062  -0.3029  +0.0781  +0.0263   146  1705  +3.6018  3.161e-04     1
CHTI 2019-03-17 2019-03-25  +0.0162  +0.1026  +0.0170  +0.0146   994  1342  -3.8416  1.223e-04     1
CHUM 1997-10-14 1998-12-16       NA  +0.1688       NA  +0.0548    NA   158       NA         NA    NA
CHUM 1999-06-07 2000-11-27  +0.1688  +0.0008  +0.0548  +0.0395   158   307  +2.4857  1.293e-02     1
CHUM 2002-01-22 2002-09-29  +0.0008  -0.0235  +0.0395  +0.0360   307   356  +0.4545  6.495e-01     0
CHUM 2006-03-24 2006-03-28  +0.0859  +0.3879  +0.0402  +0.0308   373   705  -5.9564  2.579e-09     1
CHUM 2008-06-28 2008-08-22  +0.3879  +0.0413  +0.0308  +0.0229   705  1181  +9.0184  1.908e-19     1
CHUM 2013-03-17 2013-03-30  -0.2627  +0.0455  +0.0499  +0.0442   151   331  -4.6201  3.835e-06     1
CHUR 1995-08-01 1996-06-09  +0.2218  -0.0586  +0.0174  +0.0236   338   173  +9.5491  1.308e-21     1
CHUR 1998-01-09 1998-05-21  +0.1943  +0.1518  +0.0149  +0.0316   318   157  +1.2149  2.244e-01     0
CHUR 1998-12-02 1999-01-31  +0.1518  +0.1915  +0.0316  +0.0180   157   281  -1.0904  2.755e-01     0
CHUR 1999-11-30 2000-03-19  +0.1915  +0.1441  +0.0180  +0.0125   281   566  +2.1624  3.059e-02     0
CHUR 2001-12-03 2002-02-20  +0.1441  +0.2491  +0.0125  +0.0109   566   642  -6.3504  2.148e-10     1
CHUR 2004-01-27 2004-06-03  +0.2491  +0.3134  +0.0109  +0.0147   642   448  -3.5129  4.432e-04     1
CHUR 2005-11-15 2006-02-25  +0.3134  +0.3738  +0.0147  +0.0121   448   569  -3.1699  1.525e-03     1
CHUR 2007-11-26 2008-01-24  +0.3738  +0.3009  +0.0121  +0.0097   569   877  +4.6842  2.810e-06     1
CIC1 1999-10-25 1999-10-25  +0.3684  +0.1376  +0.0644  +0.0586   192   120  +2.6487  8.081e-03     1
CIC1 2000-03-25 2000-09-08  +0.1376  +0.0344  +0.0586  +0.0506   120   187  +1.3336  1.823e-01     0
CIC1 2001-05-09 2001-05-24  +0.0344  +0.1366  +0.0506  +0.0406   187   343  -1.5763  1.150e-01     0
CIC1 2005-04-22 2005-08-26  +0.5912  +0.3584  +0.0499  +0.0430   164   293  +3.5335  4.101e-04     1
CIC1 2007-07-21 2007-11-13  +0.3584  +0.4512  +0.0430  +0.0329   293   535  -1.7158  8.620e-02     0
CIC1 2009-09-26 2009-12-13  +0.4512       NA  +0.0329       NA   535    NA       NA         NA    NA
CICE 1995-08-31 1996-01-06  +0.2299  +0.2198  +0.0817  +0.0526   122   157  +0.1039  9.173e-01     0
CICE 1996-06-13 1996-10-28  +0.2198  -0.0699  +0.0526  +0.0291   157   693  +4.8201  1.435e-06     1
CICE 1998-12-27 1999-02-07  -0.0699       NA  +0.0291       NA   693    NA       NA         NA    NA
CKIS 2018-10-06 2019-04-09  -0.3261  -0.2382  +0.0528  +0.0583   428   390  -1.1167  2.641e-01     0
CKIS 2020-12-14 2020-12-21  -0.2382  -0.9081  +0.0583  +0.1077   390   153  +5.4705  4.488e-08     1
CKIS 2021-06-12 2021-06-16  -0.9081  -0.5807  +0.1077  +0.0350   153  1025  -2.8922  3.826e-03     1
CKIS 2025-01-01 2025-01-02  -0.5807  -0.6552  +0.0350  +0.0599  1025   358  +1.0736  2.830e-01     0
CNMR 2004-01-07 2004-02-20  -0.2350  -0.7599  +0.1118  +0.0410   146  1025  +4.4101  1.033e-05     1
CNMR 2009-03-19 2009-03-23  -1.7088  -1.2209  +0.0678  +0.0677   379   385  -5.0919  3.545e-07     1
CNMR 2012-06-05 2012-06-10  -0.9050  -1.1681  +0.0582  +0.0553   519   572  +3.2780  1.045e-03     1
CNMR 2014-02-02 2014-05-01  -1.1681  -0.9506  +0.0553  +0.0512   572   667  -2.8869  3.891e-03     1
CNMR 2016-05-22 2016-05-30  -0.9506  -0.2982  +0.0512  +0.0796   667   276  -6.8929  5.469e-12     1
CNMR 2019-07-28 2019-08-13  -0.9155  -0.7894  +0.0551  +0.0399   567  1087  -1.8545  6.367e-02     0
COCO 1996-06-16 1996-09-29       NA  -0.1765       NA  +0.0806    NA   166       NA         NA    NA
COCO 1997-10-22 1998-03-09  -0.1765  -0.2127  +0.0806  +0.0984   166   129  +0.2850  7.756e-01     0
COCO 1998-08-24 1998-09-23  -0.2127  -0.7540  +0.0984  +0.0830   129   148  +4.2051  2.610e-05     1
COCO 1999-07-01 1999-12-19  -0.7540  -0.1314  +0.0830  +0.0741   148   225  -5.5986  2.161e-08     1
COCO 2002-05-21 2002-07-19  -0.9159  -1.3361  +0.0504  +0.0691   438   184  +4.9160  8.832e-07     1
COCO 2007-03-04 2007-03-04  -1.0135  -0.3347  +0.0697  +0.0295   190  1204  -8.9651  3.101e-19     1
COCO 2010-10-27 2010-11-08  -0.3347  -0.6094  +0.0295  +0.0451  1204   544  +5.1002  3.392e-07     1
COCO 2012-06-08 2012-06-14  -0.6094  -1.0198  +0.0451  +0.0416   544   575  +6.6880  2.263e-11     1
CONZ 2002-05-16 2002-09-02       NA  -0.9137       NA  +0.0620    NA   152       NA         NA    NA
CONZ 2003-03-03 2003-03-18  -0.9137  -0.5393  +0.0620  +0.0362   152   404  -5.2179  1.810e-07     1
CONZ 2004-05-09 2004-05-17  -0.5393  -0.4355  +0.0362  +0.0236   404   944  -2.4033  1.625e-02     1
CONZ 2007-03-27 2007-04-06  -0.4355  -0.2416  +0.0236  +0.0419   944   260  -4.0377  5.397e-05     1
CONZ 2007-12-26 2008-02-27  -0.2416  -0.4475  +0.0419  +0.0359   260   412  +3.7341  1.884e-04     1
CONZ 2009-05-11 2009-05-12  -0.4475  -0.5828  +0.0359  +0.0265   412   719  +3.0322  2.428e-03     1
CONZ 2011-07-05 2011-08-15  -0.5828  -0.2276  +0.0265  +0.0315   719   511  -8.6281  6.236e-18     1
CONZ 2013-01-18 2013-04-18  -0.2276  -0.2448  +0.0315  +0.0405   511   303  +0.3356  7.371e-01     0
CONZ 2014-02-23 2014-07-12  -0.2448  -0.2780  +0.0405  +0.0451   303   258  +0.5466  5.847e-01     0
CORD 1999-08-04 2000-07-26       NA  +2.0455       NA  +0.0679    NA   172       NA         NA    NA
CORD 2001-05-26 2001-07-27  +2.0455  +1.8740  +0.0679  +0.0618   172   230  +1.8672  6.188e-02     0
CORD 2003-06-10 2003-08-10  +1.8740  +2.0133  +0.0618  +0.0742   230   131  -1.4438  1.488e-01     0
CORD 2003-12-24 2005-04-05  +2.0133  +2.0497  +0.0742  +0.0683   131   128  -0.3610  7.181e-01     0
CORD 2005-08-21 2005-08-22  +2.0497  +1.2153  +0.0683  +0.0454   128   352 +10.1771  2.509e-24     1
CORD 2014-10-14 2014-10-18  +1.2153  +0.8398  +0.0454  +0.0765   352   200  +4.2203  2.439e-05     1
CORD 2015-06-01 2015-08-20  +0.8398  +1.2601  +0.0765  +0.0286   200   994  -5.1454  2.670e-07     1
COYQ 1999-01-17 1999-04-03       NA  +0.6195       NA  +0.0278    NA   364       NA         NA    NA
COYQ 2000-08-19 2000-08-22  +0.6195  +0.6744  +0.0278  +0.0123   364  1786  -1.8029  7.141e-02     0
COYQ 2009-07-16 2009-10-20  +0.6744  +0.5649  +0.0123  +0.0291  1786   386  +3.4660  5.282e-04     1
COYQ 2011-06-01 2011-06-03  +0.5649  +0.5720  +0.0291  +0.0193   386   742  -0.2035  8.387e-01     0
COYQ 2018-10-17 2018-10-31  +0.5720       NA  +0.0193       NA   742    NA       NA         NA    NA
CPVG 2017-03-04 2018-04-04       NA  +0.1811       NA  +0.0446    NA   231       NA         NA    NA
CPVG 2019-01-29 2019-04-10  +0.1811  +0.0034  +0.0446  +0.0420   231   288  +2.9021  3.707e-03     1
CPVG 2020-01-24 2020-01-24  +0.0034  -0.3201  +0.0420  +0.0429   288   274  +5.3885  7.106e-08     1
CPVG 2020-11-16 2020-12-05  -0.3201  -0.3886  +0.0429  +0.0392   274   281  +1.1774  2.391e-01     0
CPVG 2023-07-30 2023-08-01  -0.7401  -0.8876  +0.0271  +0.0578   610   170  +2.3118  2.079e-02     1
CPVG 2024-01-21 2024-02-05  -0.8876  -0.8684  +0.0578  +0.0310   170   460  -0.2932  7.694e-01     0
CPXF 2007-07-25 2008-02-29       NA  +0.2268       NA  +0.0279    NA   307       NA         NA    NA
