name __tbegin__ ___tend___ _____mean____ ______se_____ _np_
CAGS 2015-01-30 2015-12-26   -0.28041560    0.02546064  306
CAGS 2015-12-27 2016-01-11   -0.88784199    0.07377510   16
CAGS 2016-01-12 2016-11-04   -0.20936013    0.02738972  253
CAGS 2016-11-05 2016-11-17    0.42518858    0.09898702   13
CAGS 2016-11-18 2018-09-08   -0.37991892    0.01700917  586
CAGS 2018-09-09 2019-01-30   -0.68209711    0.03158418  135
CAGS 2019-01-31 2021-05-23   -0.23003646    0.01474380  756
CAGS 2021-05-24 2021-11-01    0.25975860    0.05789510  144
CAGS 2021-11-02 2022-05-18   -0.20633486    0.02462454  195
CAGS 2022-05-19 2022-10-04    0.21170258    0.06761911  126
CAGS 2022-10-05 2023-02-09   -0.50223408    0.05304080   56
CAGS 2023-02-10 2023-02-10    1.37862647    0.29461999    1
CAGS 2023-02-11 2024-11-09   -0.17012229    0.01952640  557
CAGS 2024-11-10 2024-11-11    1.05462126    0.25236837    2
CAGS 2024-11-12 2025-11-07   -0.44085882    0.02538224  264
CAGS 2025-11-08 2025-12-07   -0.87778362    0.06563918   29
CAGS 2025-12-08 2025-12-30   -0.28225696    0.07158780   23
CAGZ 2002-06-05 2002-07-14    0.39709034    0.15309824   36
CAGZ 2002-07-15 2003-01-11    1.27634520    0.06295762  136
CAGZ 2003-01-12 2003-10-15    0.57143190    0.04639158  224
CAGZ 2003-10-16 2003-10-22    2.52164705    0.33925915    7
CAGZ 2003-10-23 2007-05-13    0.85197139    0.01982210 1094
CAGZ 2007-05-14 2008-11-26    1.16296953    0.03379702  451
CAGZ 2008-11-27 2011-03-13    0.93587570    0.02338878  775
CAGZ 2011-03-14 2011-03-15   -1.48806519    0.39736738    2
CAGZ 2011-03-16 2013-09-14    0.81395699    0.02394147  845
CALL 2009-07-08 2009-10-02   -0.53579016    0.20305024   71
CALL 2009-10-03 2009-11-08   -3.38975946    0.28983722   37
CALL 2009-11-09 2009-12-05    0.66401455    0.33956811   27
CALL 2009-12-06 2009-12-22   -4.04247240    0.47444331   14
CALL 2009-12-23 2009-12-27   -8.97658013    0.79389550    5
CALL 2009-12-28 2010-07-26   -0.45377843    0.12456325  149
CALL 2010-07-27 2010-07-29   -8.02918264    0.87296319    3
CALL 2010-08-01 2011-02-11   -0.96656887    0.13100855  179
CALL 2011-02-12 2011-03-01    1.74079015    0.35300510   18
CALL 2011-03-02 2011-03-05   -6.28548627    0.66959781    4
CALL 2011-03-06 2011-07-13    0.16073214    0.13880881  107
CALL 2011-07-14 2011-07-16   -6.98202820    0.87296319    3
CALL 2011-07-17 2011-11-07    0.19477415    0.18205156   86
CALL 2011-11-08 2011-11-15   -4.95927543    0.62297171    8
CALL 2011-11-16 2012-11-26   -0.03320852    0.08238846  369
CALL 2012-11-27 2012-12-03   -7.24740204    0.66810518    7
CALL 2012-12-04 2013-05-16   -0.18257538    0.11973464  162
CALL 2013-05-17 2014-10-08    1.00419393    0.07111090  496
CALL 2014-10-09 2016-03-22   -0.03764633    0.08118622  383
CALL 2016-03-29 2016-05-13   -2.18103858    0.21551397   45
CALL 2016-05-14 2016-05-17    3.91592473    0.65470960    4
CALL 2016-05-18 2016-06-07   -2.16534456    0.30811084   20
CALL 2016-06-08 2016-07-20    0.53040458    0.23282973   43
CALL 2016-07-21 2016-07-24   -6.88810378    0.75600830    4
CALL 2016-07-25 2016-10-28   -0.06435424    0.17734921   96
CALL 2016-10-29 2017-01-15    3.11423700    0.20092933   77
CALL 2017-01-16 2017-04-10   -0.82208087    0.16217033   83
CALL 2017-04-11 2017-04-23    3.33574243    0.48301682   10
CALL 2017-04-24 2017-09-12   -0.04195068    0.15885011   89
CALL 2017-09-13 2018-04-26    2.20834983    0.19593712   79
CARR 1994-06-09 1995-01-05    0.05296958    0.06784767  160
CARR 1995-01-07 1995-01-07   -3.10548783    0.66991640    1
CARR 1995-01-08 1996-02-08   -0.33421740    0.04238674  329
CARR 1996-02-09 1996-02-15    1.47845482    0.22945212    7
CARR 1996-02-16 1996-07-07   -0.18724064    0.06491113  141
CARR 1996-07-08 1996-07-15    2.92263728    0.46460999    8
CARR 1996-07-16 1996-08-22    0.13777237    0.22206378   34
CARR 1996-08-23 1996-08-25    4.78459977    0.73808789    3
CARR 1996-08-26 1998-04-27   -0.11300524    0.03043214  589
CARR 1998-04-28 1998-04-30    2.72265422    0.42300528    3
CARR 1998-05-01 1998-08-02   -0.19890127    0.10343248   94
CARR 1998-08-03 1998-08-17    1.64498814    0.34166830   14
CARR 1998-08-18 1998-11-13   -0.76234006    0.10338772   72
CARR 1998-11-14 1999-02-17    0.17647288    0.06415992   96
CARR 1999-02-18 1999-05-18   -0.42570110    0.07622009   86
CARR 1999-05-19 1999-07-31    0.77323637    0.12422805   73
CARR 1999-08-01 1999-08-14   -1.78527011    0.34166830   14
CARR 1999-08-16 1999-10-05    1.59658704    0.17011815   38
CARR 1999-10-06 1999-10-15   -0.17871152    0.23977449   10
CARR 1999-10-16 1999-10-26    1.26781792    0.22861601   11
CARR 1999-10-27 2000-05-19   -0.24885252    0.04897784  191
CARR 2000-05-20 2000-05-24    2.14755429    0.36601485    5
CARR 2000-05-25 2000-06-14   -1.06064492    0.21039145   20
CARR 2000-06-15 2000-06-26    1.82572225    0.29871169   12
CARR 2000-06-27 2001-03-18   -0.42825507    0.07441752  156
CARR 2001-03-19 2001-03-23    1.46395639    0.30425244    5
CARR 2001-03-24 2001-05-09   -0.64631750    0.10745413   47
CARR 2001-05-10 2001-05-13    2.50342631    0.40921704    4
CARR 2001-05-14 2003-04-22   -0.15850025    0.02944018  679
CAS1 1994-07-23 1995-02-21   -0.17094185    0.03541650   57
CAS1 1995-02-22 1996-04-12    0.05986564    0.01627130  241
CAS1 1996-04-13 1996-05-16   -0.40546514    0.05241056   24
CAS1 1996-05-17 1996-08-06    0.10393604    0.03091410   68
CAS1 1996-08-07 1997-02-27   -0.19183342    0.02282127  126
CAS1 1997-02-28 1997-04-28    0.36769539    0.03980717   42
CAS1 1997-04-29 1997-06-24    1.04214633    0.03725245   48
CAS1 1997-06-25 1997-07-02    0.01998078    0.11726471    5
CAS1 1997-07-12 1997-09-27    0.95702156    0.03434904   48
CAS1 1997-09-28 1997-10-15    2.09941907    0.06513033   13
CAS1 1997-10-16 1997-10-20    1.40238193    0.10505940    5
CAS1 1997-10-21 1997-11-05    2.72964706    0.08434232    8
CAS1 1997-11-07 1999-08-19   -0.27026973    0.01245657  428
CAS1 1999-08-20 2000-02-03   -0.61485052    0.03971769   53
CAS1 2000-02-04 2000-06-12   -0.02528159    0.02288242  130
CAS1 2000-06-13 2002-06-19    0.15494802    0.00955017  718
CAS1 2002-06-20 2003-02-21    0.29437885    0.01634165  243
CAS1 2003-02-22 2003-08-06   -0.03979333    0.02067931  153
CAS1 2003-08-07 2005-04-04    0.18242825    0.01048433  596
CAS1 2005-04-05 2005-06-05    0.91316382    0.03304974   61
CAS1 2005-06-06 2005-10-27    0.49996799    0.02040141  141
CAS1 2005-10-28 2007-07-23    0.22069043    0.01039093  623
CAS1 2007-07-24 2009-12-29    0.32212072    0.00871704  839
CAS1 2009-12-30 2011-11-26    0.09666894    0.00998906  651
CAS1 2011-11-27 2013-12-27   -0.12535362    0.00945238  736
CAS1 2013-12-28 2016-08-09    0.01751697    0.00838232  942
CAS1 2016-08-10 2016-08-12   -1.03499307    0.13530854    3
CAS1 2016-08-13 2024-07-19    0.12697956    0.00488827 2738
CAS1 2024-07-20 2024-09-02    0.49757126    0.03768707   40
CAS1 2024-09-03 2025-12-29    0.08333109    0.01199602  449
CCJ2 2014-01-02 2015-02-26   -0.31509678    0.04008076  406
CCJ2 2015-02-27 2017-11-08   -0.01357843    0.02896633  901
CCJ2 2017-11-09 2017-11-18    1.39604125    0.28442631   10
CCJ2 2017-11-19 2021-02-12   -0.25864106    0.02529700 1098
CCJ2 2021-02-13 2021-02-14   -2.14877211    0.43865139    2
CCJ2 2021-02-16 2021-04-09    0.33947500    0.09625090   53
CCJ2 2021-04-10 2023-06-30   -0.45764466    0.03108214  781
CCJ2 2023-07-01 2023-08-17    1.13336839    0.15090327   48
CCJ2 2023-08-18 2024-06-19    0.07074533    0.04805176  297
CCJ2 2024-06-20 2024-09-05    1.40666408    0.11890570   76
CCJ2 2024-09-06 2024-09-19   -1.62175380    0.28210440   14
CCJ2 2024-09-20 2024-09-22    3.18968243    0.60941515    3
CCJ2 2024-09-23 2025-12-30   -0.12087139    0.04082231  451
CCJM 2001-02-28 2002-02-02   -0.03009606    0.05394508  322
CCJM 2002-02-03 2002-02-04   -3.32924988    0.50332641    2
CCJM 2002-02-05 2002-02-07    2.35654935    0.41096429    3
CCJM 2002-02-08 2006-09-22    0.32963631    0.02335110 1629
CCJM 2006-09-23 2006-09-27    3.32391942    0.49865679    5
CCJM 2006-09-28 2011-03-07    0.09507769    0.02321278 1569
CEDU 1994-05-17 1999-04-03   -0.42708770    0.03572336  331
CEDU 1999-04-04 2000-01-30   -0.83422016    0.03776767  270
CEDU 2000-01-31 2000-02-17   -2.21867361    0.20579795   18
CEDU 2000-02-18 2000-08-07   -0.64794203    0.05109504  147
CEDU 2000-08-08 2000-09-11    0.15812626    0.08598148   35
CEDU 2000-09-12 2001-06-23   -0.66738646    0.04271753  274
CEDU 2001-06-24 2001-07-04   -2.16763121    0.17214178   11
CEDU 2001-07-05 2002-11-17   -0.54242073    0.02867060  457
CEDU 2002-11-18 2002-11-27    1.23994009    0.24262310   10
CEDU 2002-11-28 2005-05-05   -0.38015327    0.02327576  823
CEDU 2005-05-06 2005-05-09    1.35326528    0.30454071    4
CEDU 2005-05-10 2006-05-09   -0.93028257    0.03645883  314
CEDU 2006-05-10 2006-06-20   -1.56523572    0.10161818   36
CEDU 2006-06-21 2008-05-08   -0.64091068    0.02579743  630
CEDU 2008-05-09 2008-05-13   -2.27456944    0.27238949    5
CEDU 2008-05-14 2011-07-24   -0.38162787    0.01940575 1075
CEDU 2011-07-25 2012-07-07   -0.77383116    0.03565617  337
CEDU 2012-07-08 2012-09-15   -0.27230156    0.06163820   69
CEDU 2012-09-16 2014-06-07   -0.78147621    0.02699084  622
CEDU 2014-06-08 2014-07-19   -0.18675961    0.08677232   42
CEDU 2014-07-20 2014-10-02   -0.85727356    0.06065900   75
CEDU 2014-10-03 2016-05-22   -0.47615999    0.02904964  545
CEDU 2016-05-23 2016-07-29    0.07548192    0.06847316   68
CEDU 2016-07-30 2016-07-30   -3.52811500    0.51678882    1
CEDU 2016-07-31 2016-08-11    0.09860133    0.14051222   12
CEDU 2016-08-12 2016-10-05   -0.95262410    0.07416650   53
CEDU 2016-10-06 2020-04-08   -0.29127300    0.01896618 1183
CEDU 2020-04-09 2024-08-21   -0.62268891    0.01635881 1520
CEDU 2024-08-22 2024-08-30   -1.68425831    0.16142341    9
CEDU 2024-08-31 2025-12-30   -0.56788585    0.03165456  410
CFAG 1995-11-13 1999-06-03    2.21018308    0.08645822  131
CFAG 1999-06-04 1999-08-29    1.02100300    0.07657949   79
CFAG 1999-08-30 2000-05-02    2.64155717    0.08198695  225
CFAG 2000-05-03 2000-07-07    1.15022323    0.08722166   66
CFAG 2000-07-08 2000-07-24   -0.16736719    0.17065727   16
CFAG 2000-07-25 2000-09-26    1.74478935    0.09454591   62
CFAG 2000-09-27 2001-02-19    3.06247050    0.11334818  146
CFAG 2001-02-20 2001-03-04   -0.94860309    0.44477390   13
CFAG 2001-03-05 2001-03-12    5.37343511    0.53012746    8
CFAG 2001-03-13 2001-05-29    0.97390164    0.11053052   76
CFAG 2001-05-30 2001-06-13    2.32526813    0.17203193   15
CFAG 2001-06-14 2001-07-29    0.51702054    0.10003008   45
CFAG 2001-07-30 2002-02-22    1.75128199    0.07519178  192
CFAG 2002-02-23 2002-04-06    3.69829983    0.21961822   42
CFAG 2002-04-07 2002-07-04    1.48883223    0.08433435   82
CFAG 2002-07-05 2002-07-06   -3.86597260    0.48269165    2
CFAG 2002-07-07 2002-12-11    1.67277030    0.07954301  132
CFAG 2002-12-12 2002-12-21    6.55213278    0.51351935   10
CFAG 2002-12-22 2005-07-11    1.54655212    0.03858741  624
CFAG 2005-07-12 2005-07-14    5.05491762    0.39411609    3
CFAG 2005-07-15 2005-10-22    0.82372191    0.08299371   91
CFAG 2005-10-23 2007-07-03    1.47199607    0.04002106  592
CFAG 2007-07-04 2009-04-26    0.97266822    0.03826592  647
CFAG 2009-04-28 2009-05-01   -2.97839754    0.47493818    4
CFAG 2009-05-02 2009-11-16    1.08031416    0.05747084  189
CFAG 2009-11-17 2009-11-22    6.27386430    0.58966341    5
CFAG 2009-11-23 2010-05-15    1.10669016    0.10322579  150
CFAG 2010-05-16 2010-05-30   -0.68623909    0.20562111   15
CFAG 2010-05-31 2010-07-11    1.39572191    0.10340398   41
CFAG 2010-07-12 2010-12-13    0.52175203    0.07169939  155
CGGN 2011-09-16 2012-01-21    1.76910961    0.08241829   63
CGGN 2012-01-22 2012-11-06    0.73950400    0.08456639  124
CGGN 2012-11-07 2012-11-13    3.01525992    0.24575934    7
CGGN 2012-11-14 2013-01-19    1.71756339    0.07915577   67
CGGN 2013-01-20 2013-01-20   -3.58519825    0.66582616    1
CGGN 2013-01-21 2013-11-26    1.00875115    0.06630618  201
CGGN 2013-11-27 2013-12-05    3.39340978    0.21415122    9
CGGN 2013-12-06 2013-12-07   -1.12230322    0.45002998    2
CGGN 2013-12-08 2013-12-30    1.75007068    0.15910963   16
CGGN 2013-12-31 2014-01-02    3.69596925    0.37850083    3
CGGN 2014-01-03 2015-11-18    0.72019159    0.06843558  160
CGGN 2015-11-19 2015-12-08    2.00910858    0.14413686   20
CGGN 2015-12-12 2015-12-17    0.52996394    0.25982493    6
CGGN 2015-12-18 2015-12-19   -1.43296678    0.45002998    2
CGGN 2015-12-20 2016-03-05    1.17575067    0.10809555   38
CGGN 2016-03-08 2016-03-16    3.04980411    0.44423324    4
CGGN 2016-03-22 2016-03-23   -2.52615485    0.62824068    2
CGGN 2016-03-25 2016-04-14    1.37317505    0.27588069   21
CGGN 2016-04-15 2016-05-04   -1.59811561    0.40438866   20
CGGN 2016-05-07 2016-07-11    0.76476502    0.28588868   29
CHAN 2004-12-12 2005-04-23    0.20050420    0.01827795  122
CHAN 2005-04-24 2005-12-02    0.58560457    0.03673484  183
CHAN 2005-12-03 2006-02-11    0.26925663    0.01999170   69
CHAN 2006-02-12 2006-02-12    1.30863498    0.18489306    1
CHAN 2006-02-13 2006-03-30    0.17991080    0.03578658   45
CHAN 2006-03-31 2006-04-01    1.83993762    0.24768843    2
CHAN 2006-04-02 2006-12-18    0.39383582    0.03188378  205
CHAN 2006-12-19 2006-12-19    1.43748246    0.17156892    1
CHAN 2006-12-23 2007-01-27    0.38477362    0.03595486   20
CHAN 2007-01-28 2007-02-02   -0.14003431    0.06691291    6
CHAN 2007-02-03 2007-11-05    0.26244943    0.02531836  248
CHAN 2008-01-01 2008-01-07   -0.25491208    0.05887708    7
CHAN 2008-01-08 2009-11-03    0.03135132    0.01265468  587
CHAN 2009-11-04 2009-11-04   -1.67665606    0.29588884    1
CHAN 2009-11-05 2010-02-22   -0.05806363    0.01748426  110
CHAN 2010-02-23 2010-02-24    0.91486132    0.13073913    2
CHAN 2010-02-25 2012-11-10   -0.02094048    0.01156566  789
CHAN 2012-11-11 2013-01-19   -0.35984378    0.02318230   64
CHAN 2013-01-20 2013-01-21    0.64100790    0.11014892    2
CHAN 2013-01-22 2013-01-28   -0.42707805    0.05887708    7
CHAN 2013-01-29 2013-10-05    0.12308191    0.02638758  216
CHAN 2013-12-03 2025-11-01   -0.12409001    0.03175432   38
CHAN 2025-11-02 2025-12-17    0.42297868    0.03338265   45
CHAN 2025-12-18 2025-12-18    1.42733353    0.17156892    1
CHAN 2025-12-19 2025-12-30    0.17968162    0.04952768   12
CHAT 1995-10-07 1996-08-24   -0.11606423    0.03887279  253
CHAT 1996-08-25 1998-11-12   -0.44454268    0.02321588  687
CHAT 1998-11-13 1998-11-21    0.68318642    0.20327210    9
CHAT 1998-11-22 1999-06-12   -0.62856673    0.05029041  167
CHAT 1999-06-13 1999-06-15   -2.43045766    0.30691997    3
CHAT 1999-06-16 2001-11-26   -0.50513541    0.02107769  823
CHAT 2001-11-29 2003-01-05   -0.08332469    0.03184749  371
CHAT 2003-01-06 2003-12-31    0.22045422    0.03252612  354
CHAT 2004-01-01 2004-06-17   -0.08578805    0.05209641  158
CHAT 2004-06-18 2004-06-21   -1.53478949    0.26580049    4
CHAT 2004-06-22 2012-03-05    0.24114553    0.01177376 2713
CHPG 2017-01-30 2017-05-27   -0.20905982    0.10854290  118
CHPG 2017-05-28 2017-05-31    3.38703391    0.47215601    4
CHPG 2017-06-01 2017-08-06   -0.76301979    0.11154986   65
CHPG 2017-08-07 2017-10-05    0.42618901    0.11831392   60
CHPG 2017-10-06 2017-12-13   -0.66963783    0.15287666   58
CHPG 2017-12-14 2017-12-15   -5.96071294    0.92985939    2
CHPG 2017-12-16 2018-01-08    0.80520230    0.27614095   22
CHPG 2018-01-09 2018-04-14   -1.13057458    0.13250153   96
CHPG 2018-04-15 2018-04-23    1.38559739    0.40545033    9
CHPG 2018-04-24 2018-09-06   -0.47308393    0.07829654  136
CHPG 2018-09-07 2018-09-11    2.57559935    0.42539065    5
CHPG 2018-09-12 2023-02-10   -0.60474741    0.02704096 1568
CHPG 2023-02-11 2023-03-11    0.76669554    0.24579736   29
CHPG 2023-03-12 2025-08-04   -0.85605483    0.03586657  860
CHPG 2025-08-05 2025-10-01   -1.48544205    0.11892914   58
CHPG 2025-10-02 2025-12-30   -0.28751789    0.12609719   90
CHPI 2003-05-11 2004-04-30    0.34025629    0.06692232  273
CHPI 2004-05-01 2004-05-07   -2.60387219    0.36642960    7
CHPI 2004-05-08 2004-06-08    0.69108992    0.17051528   32
CHPI 2004-06-09 2005-11-25   -0.49365758    0.05831855  319
CHPI 2005-11-26 2009-10-25    0.06538451    0.02913633 1364
CHPI 2009-10-26 2009-10-27    5.45244491    0.84896515    2
CHPI 2009-10-28 2010-09-26   -0.06530670    0.05913581  329
CHPI 2010-09-27 2010-10-02    2.89905809    0.43009242    6
CHPI 2010-10-03 2016-10-22    0.09802917    0.02539287 1768
CHPI 2016-10-23 2017-08-06   -0.45436136    0.07498688  224
CHPI 2017-08-07 2017-10-05    0.70855818    0.12185157   60
CHPI 2017-10-06 2017-12-13   -0.46623003    0.14878649   69
CHPI 2017-12-14 2017-12-19   -3.23875867    0.51103271    6
CHPI 2017-12-20 2018-01-07    1.06526558    0.29181899   19
CHPI 2018-01-08 2018-04-13   -1.24814580    0.12882943   96
CHPI 2018-04-14 2018-09-06   -0.00619283    0.07806776  146
CHPI 2018-09-07 2018-09-11    2.83099667    0.44618047    5
CHPI 2018-09-12 2025-12-30   -0.30287632    0.02627798 1705
CHTI 2007-12-12 2011-08-25    0.04564292    0.01521794 1262
CHTI 2011-08-26 2016-04-04   -0.11226483    0.01357999 1595
CHTI 2016-04-05 2019-03-16    0.01623837    0.01704407  994
CHTI 2019-03-17 2019-03-25    1.43788410    0.21897407    9
CHTI 2019-03-26 2023-01-14    0.10257334    0.01464841 1342
CHTI 2023-01-15 2025-12-30   -0.24478602    0.01660458 1057
CHUM 1997-10-14 1997-10-30    2.48921548    0.20849267   17
CHUM 1997-10-31 1997-12-23   -0.30503027    0.08093298   54
CHUM 1997-12-24 1998-07-04    0.69981426    0.07077392   84
CHUM 1998-07-05 1998-08-24    2.91898885    0.21913636   46
CHUM 1998-08-25 1998-11-11    0.98816563    0.10852149   73
CHUM 1998-11-13 1998-12-14   -0.44717031    0.10456303   32
CHUM 1998-12-15 1998-12-16    2.58851185    0.38530684    2
CHUM 1998-12-17 1999-06-06    0.16875374    0.05481423  158
CHUM 1999-06-07 1999-09-23    2.11330741    0.13755907   98
CHUM 1999-09-24 2000-01-20   -0.10928240    0.08784241   40
CHUM 2000-01-21 2000-01-30   -1.48483775    0.15819156   10
CHUM 2000-01-31 2000-05-09   -0.00868836    0.08590328   78
CHUM 2000-05-10 2000-09-19    1.72768669    0.12407473  119
CHUM 2000-09-20 2000-11-27   -0.59774768    0.09640524   63
CHUM 2000-11-28 2002-01-21    0.00077578    0.03952445  307
CHUM 2002-01-22 2002-01-25   -1.75727508    0.25012281    4
CHUM 2002-01-26 2002-02-22   -0.16730573    0.11734537   25
CHUM 2002-02-23 2002-02-28   -2.52688232    0.25514063    6
CHUM 2002-03-02 2002-05-27   -0.45387765    0.10852794   77
CHUM 2002-05-28 2002-09-29    1.53071535    0.15887650   68
CHUM 2002-09-30 2004-02-17   -0.02352796    0.03602388  356
CHUM 2004-02-18 2005-01-23    0.50472377    0.04663562  309
CHUM 2005-01-24 2006-03-23    0.08590004    0.04023656  373
CHUM 2006-03-24 2006-03-28    2.75394200    0.34073964    5
CHUM 2006-03-29 2008-06-27    0.38789146    0.03084753  705
CHUM 2008-06-28 2008-08-22    1.78261690    0.23537651   40
CHUM 2008-08-23 2012-10-05    0.04133931    0.02291433 1181
CHUM 2012-10-06 2013-03-16   -0.26269756    0.04994467  151
CHUM 2013-03-17 2013-03-30    1.73071391    0.21994649   12
CHUM 2013-03-31 2025-12-30    0.04548855    0.04421669  331
CHUR 1994-04-15 1995-07-31    0.22184292    0.01743474  338
CHUR 1995-08-01 1995-11-01    0.53434588    0.04774410   80
CHUR 1995-11-02 1996-02-12   -0.00711287    0.02056128  102
CHUR 1996-02-13 1996-06-09    0.23052863    0.02386315  113
CHUR 1996-06-10 1997-01-10   -0.05857680    0.02363026  173
CHUR 1997-01-11 1998-01-08    0.19425476    0.01490660  318
CHUR 1998-01-09 1998-02-26   -0.07408242    0.02809557   41
CHUR 1998-02-27 1998-02-27   -1.63364557    0.17175255    1
CHUR 1998-03-02 1998-05-20    0.23029275    0.03194434   73
CHUR 1998-05-21 1998-05-21   -3.15721468    0.40627427    1
CHUR 1998-05-23 1998-12-01    0.15179396    0.03161014  157
CHUR 1998-12-02 1999-01-31    0.52006713    0.02578383   61
CHUR 1999-02-01 1999-11-29    0.19147213    0.01802392  281
CHUR 1999-11-30 2000-03-19    0.39734626    0.01884176  106
CHUR 2000-03-20 2001-12-02    0.14406320    0.01248302  566
CHUR 2001-12-03 2002-02-20   -0.06376914    0.02151011   80
CHUR 2002-02-21 2004-01-26    0.24914767    0.01086286  642
CHUR 2004-01-27 2004-02-29   -0.24424350    0.02981925   34
CHUR 2004-03-01 2004-06-03    0.00633454    0.02905485   95
CHUR 2004-06-04 2005-11-14    0.31337622    0.01470664  448
CHUR 2005-11-15 2005-12-24    0.75524039    0.03636656   40
CHUR 2005-12-25 2006-02-11    0.08197052    0.02675826   49
CHUR 2006-02-12 2006-02-25    0.72042094    0.04590280   14
CHUR 2006-02-26 2007-11-25    0.37384231    0.01214788  569
CHUR 2007-11-26 2008-01-24    0.61590182    0.02666374   60
CHUR 2008-01-25 2011-01-15    0.30088412    0.00974782  877
CHUR 2011-01-16 2012-04-29    0.44559854    0.01200406  435
CHUR 2012-04-30 2016-12-11    0.22082576    0.00714119 1530
CHUR 2016-12-12 2023-04-02    0.07919182    0.00571611 2082
CHUR 2023-04-03 2025-12-30    0.30388163    0.01039596  798
CIC1 1999-03-28 1999-10-24    0.36836897    0.06441837  192
CIC1 1999-10-25 1999-10-25   -6.58647961    0.88133546    1
CIC1 1999-10-26 2000-03-24    0.13764710    0.05863546  120
CIC1 2000-03-25 2000-04-24   -1.08857380    0.16182918   15
CIC1 2000-04-25 2000-06-19    0.20811236    0.10734074   55
CIC1 2000-06-20 2000-06-21   -3.61836786    0.57918183    2
CIC1 2000-06-22 2000-06-22    3.47193462    0.81908680    1
CIC1 2000-06-23 2000-06-28   -0.23269893    0.33439079    6
CIC1 2000-06-29 2000-06-29    4.61765942    0.81908680    1
CIC1 2000-06-30 2000-09-08   -0.83455505    0.15849235   64
CIC1 2000-09-09 2001-05-08    0.03437510    0.05058101  187
CIC1 2001-05-09 2001-05-24   -1.21895951    0.20880970   16
CIC1 2001-05-25 2002-12-17    0.13660653    0.04059469  343
CIC1 2002-12-18 2004-03-31    0.56012746    0.03549543  420
CIC1 2004-04-01 2004-10-26   -0.23105912    0.06844199  177
CIC1 2004-10-27 2005-04-21    0.59123805    0.04994638  164
CIC1 2005-04-22 2005-08-02   -0.18755907    0.09459833   88
CIC1 2005-08-05 2005-08-26    2.88444884    0.37105098   14
CIC1 2005-08-27 2007-07-20    0.35840572    0.04297919  293
CIC1 2007-07-21 2007-08-06    2.81583740    0.37049983   11
CIC1 2007-08-07 2007-10-26    0.63925909    0.14365187   58
CIC1 2007-10-27 2007-10-28    3.52802902    0.62319828    2
CIC1 2007-10-31 2007-11-13   -0.61558824    0.18806637   12
CIC1 2007-11-14 2009-09-25    0.45123312    0.03286112  535
CIC1 2009-09-26 2009-10-03    2.98666941    0.36916755    8
CIC1 2009-10-04 2009-12-13    0.59004068    0.08556048   70
CICE 1995-03-29 1995-08-30    0.22990803    0.08167341  122
CICE 1995-08-31 1995-09-10    2.90833595    0.39757641   10
CICE 1995-09-11 1995-11-07   -0.78155463    0.14461999   41
CICE 1995-11-08 1995-11-09    2.39247171    0.52602446    2
CICE 1995-11-10 1996-01-06   -0.99601430    0.11038631   38
CICE 1996-01-07 1996-06-12    0.21981771    0.05259023  157
CICE 1996-06-13 1996-06-17    2.65645184    0.38627536    5
CICE 1996-06-18 1996-06-18   -3.12518944    0.86373797    1
CICE 1996-06-20 1996-09-22    0.63177382    0.13753874   89
CICE 1996-09-23 1996-10-28   -0.98777720    0.16709136   35
CICE 1996-10-29 1998-12-26   -0.06986150    0.02908672  693
CICE 1998-12-27 1999-01-13    0.85059547    0.13829950   18
CICE 1999-01-14 1999-01-26   -0.60714376    0.15849806   13
CICE 1999-01-27 1999-02-07    0.44047937    0.17593202   12
CKIS 2017-01-30 2018-10-05   -0.32609643    0.05279954  428
CKIS 2018-10-06 2018-10-25    1.55316546    0.23668482   20
CKIS 2018-10-26 2019-04-07   -1.04536585    0.40987822   10
CKIS 2019-04-08 2019-04-09   -6.18960700    1.03382064    2
CKIS 2019-04-10 2020-12-13   -0.23823556    0.05833225  390
CKIS 2020-12-14 2020-12-21    1.97330178    0.42361960    8
CKIS 2021-01-08 2021-06-11   -0.90811972    0.10766742  153
CKIS 2021-06-12 2021-06-16   -3.41360766    0.45469348    5
CKIS 2021-06-17 2024-12-30   -0.58071049    0.03497281 1025
CKIS 2025-01-01 2025-01-02    6.05860144    0.95839877    2
CKIS 2025-01-03 2025-12-30   -0.65515261    0.05987615  358
CNMR 2003-08-08 2004-01-06   -0.23496954    0.11176313  146
CNMR 2004-01-07 2004-02-18   -1.61488530    0.20374458   43
CNMR 2004-02-19 2004-02-20    4.75065844    0.87931449    2
CNMR 2004-02-21 2008-02-29   -0.75994527    0.04097754 1025
CNMR 2008-03-01 2009-03-18   -1.70877839    0.06779371  379
CNMR 2009-03-19 2009-03-23    2.54095772    0.60121700    5
CNMR 2009-03-24 2010-06-08   -1.22091078    0.06770544  385
CNMR 2010-06-09 2010-11-01   -1.96530224    0.10733243  145
CNMR 2010-11-02 2012-06-04   -0.90503965    0.05816736  519
CNMR 2012-06-05 2012-06-10    2.44526713    0.52365051    6
CNMR 2012-06-11 2014-02-01   -1.16807518    0.05527605  572
CNMR 2014-02-02 2014-04-28   -0.23158844    0.16058530   64
CNMR 2014-04-29 2014-05-01    4.71726137    0.75533321    3
CNMR 2014-05-02 2016-05-21   -0.95058567    0.05118811  667
CNMR 2016-05-22 2016-05-30    2.25624452    0.44322811    9
CNMR 2016-05-31 2017-03-22   -0.29815289    0.07961828  276
CNMR 2017-03-23 2019-07-27   -0.91550097    0.05506185  567
