name __tbegin__ ___tend___ _____mean____ ______se_____ _np_
ALIC 1995-02-21 1995-10-28   -0.16964703    0.07221179   51
ALIC 1995-10-29 1996-05-30    0.50205671    0.07057664   92
ALIC 1996-05-31 1996-10-08   -0.51248503    0.05127930   90
ALIC 1996-10-10 1998-02-28    0.13900596    0.03517587  319
ALIC 1998-03-01 1998-03-26   -2.83461538    0.17460260   26
ALIC 1998-03-27 1999-04-01   -1.09595728    0.04003857  266
ALIC 1999-04-02 2000-01-12   -1.41502105    0.03595343  241
ALIC 2000-01-13 2000-06-13   -0.39046609    0.05573622  145
ALIC 2000-06-14 2000-07-21   -1.42740299    0.07564552   38
ALIC 2000-07-22 2001-07-17   -0.61845574    0.03313013  333
ALIC 2001-07-18 2002-09-25   -0.71352264    0.02843316  406
ALIC 2002-09-26 2006-04-20   -0.42477414    0.01821375 1176
ALIC 2006-04-21 2010-10-22   -0.22832275    0.01500625 1547
ALIC 2010-10-23 2011-06-07   -1.43062614    0.05172101  204
ALIC 2011-06-08 2018-06-26   -0.34330445    0.01220176 2442
ALIC 2018-06-27 2021-09-12   -0.04374634    0.01809726 1043
ALIC 2021-09-13 2023-07-26   -0.61078533    0.02449316  651
ALIC 2023-07-27 2024-01-10   -0.19274610    0.04864242  160
ALIC 2024-01-11 2025-12-30   -0.77824437    0.02328537  663
ALRT 2002-11-20 2002-12-22    0.59327612    0.02609233   29
ALRT 2002-12-24 2003-05-14    0.43106401    0.01209806  139
ALRT 2003-05-15 2003-07-14    0.79854583    0.03646982   56
ALRT 2003-07-16 2004-12-09    0.51461069    0.00794387  475
ALRT 2004-12-11 2005-03-13    0.33667646    0.01455178   90
ALRT 2005-03-14 2006-04-08    0.58661177    0.00858843  370
ALRT 2006-04-09 2006-04-28    0.29150000    0.03495756   20
ALRT 2006-04-29 2007-01-31    0.48094230    0.01293550  235
ALRT 2007-02-01 2007-09-28    0.32096058    0.01247229  231
ALRT 2007-09-29 2007-11-25    0.50984005    0.02059117   58
ALRT 2007-11-26 2008-02-24    0.38269476    0.01473236   91
ALRT 2008-02-25 2008-05-07    0.52716481    0.01665014   72
ALRT 2008-05-08 2009-03-30    0.69912741    0.00960724  307
ALRT 2009-03-31 2010-11-18    0.51969215    0.00765602  547
ALRT 2010-11-19 2011-04-05    0.33803644    0.01290540  111
ALRT 2011-04-06 2014-01-24    0.43391217    0.00570234  910
ALRT 2014-01-25 2014-04-19    0.26679348    0.01548482   78
ALRT 2014-04-20 2014-11-19    0.38788534    0.01556472  195
ALRT 2014-11-20 2015-03-31    0.29138708    0.01209813  127
ALRT 2015-04-01 2015-10-07    0.47279122    0.01719432  169
ALRT 2015-10-08 2017-02-12    0.37489601    0.00742298  478
ALRT 2017-02-13 2017-08-11    0.58723512    0.01364889  175
ALRT 2017-08-12 2018-01-19    0.36112319    0.01324352  155
ALRT 2018-01-20 2019-02-17    0.57364593    0.00856925  383
ALRT 2019-02-18 2025-12-14    0.36946247    0.01827956   60
AMC2 1998-10-22 1999-03-08   -0.58992602    0.03927043   62
AMC2 1999-03-10 1999-11-16   -0.24025331    0.04805791  128
AMC2 1999-11-17 2000-10-12   -0.42752060    0.02269333  294
AMC2 2000-10-14 2001-09-09   -0.70637010    0.02134110  308
AMC2 2001-09-10 2002-06-19   -0.82914875    0.02149486  267
AMC2 2002-06-20 2003-02-03   -0.31876570    0.02645090  207
AMC2 2003-02-04 2006-09-15   -0.44808721    0.01143958 1237
AMC2 2006-09-16 2006-11-28   -0.00767552    0.04689747   73
AMC2 2006-11-29 2007-11-08   -0.39797027    0.02220212  303
AMC2 2007-11-09 2007-12-16   -0.77695628    0.04833981   38
AMC2 2007-12-17 2008-02-13   -0.32180377    0.03628889   55
AMC2 2008-02-14 2010-02-17   -0.68328948    0.01474291  683
